"BehaviorSpace results (NetLogo 6.1.0)"
"ev_rum_shape.nlogo"
"experiment"
"11/01/2019 13:59:09:953 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","similar_wanted_ethnic","similar_wanted_value","num_alternative","e_sqr","v_sqr","v_crl","e_crl","[step]","ticks","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity =   ""minority""    and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""minority""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""minority""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""minority""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]"
"39","70","50","50","50","1","1","1","30","24","30","29","11","550","6.08829568788501","6.0862422997946615","6.084188911704312","6.029535864978903","6.029535864978903","6.025316455696203","5.891949152542373","5.889830508474576","5.891949152542373","6","6","6"
"56","70","50","50","50","1","1","1","30","26","30","26","12","600","5.712418300653595","5.710239651416122","5.710239651416122","5.901565995525727","5.899328859060403","5.899328859060403","5.896860986547085","5.894618834080718","5.890134529147982","5.8719646799117","5.8697571743929355","5.865342163355408"
"19","70","50","50","50","1","1","1","30","22","30","29","11","550","6.037610619469026","6.037610619469026","6.035398230088496","6.0153172866520785","6.0153172866520785","6.013129102844639","5.951882845188284","5.951882845188284","5.945606694560669","5.997863247863248","5.997863247863248","5.9914529914529915"
"1","70","50","50","50","1","1","1","30","21","30","21","12","600","6.011494252873563","6.002298850574713","6.00919540229885","5.748329621380846","5.743875278396437","5.743875278396437","5.9298245614035086","5.918859649122807","5.912280701754386","5.8818737270875765","5.879837067209776","5.867617107942974"
"45","70","50","50","50","1","1","1","30","25","30","25","12","600","5.901376146788991","5.887614678899083","5.894495412844036","5.7025316455696204","5.7025316455696204","5.69620253164557","5.702233250620347","5.687344913151365","5.687344913151365","5.662337662337662","5.662337662337662","5.64935064935065"
"29","70","50","50","50","1","1","1","30","23","30","29","12","600","5.963035019455253","5.953307392996109","5.947470817120623","5.6923076923076925","5.6923076923076925","5.673076923076923","5.61501210653753","5.602905569007264","5.61501210653753","5.538461538461538","5.538461538461538","5.538461538461538"
"57","70","50","50","50","1","1","1","30","26","30","27","12","600","5.8842592592592595","5.8842592592592595","5.8842592592592595","5.871459694989107","5.869281045751634","5.871459694989107","5.775510204081633","5.775510204081633","5.7687074829931975","5.625","5.622844827586207","5.618534482758621"
"27","70","50","50","50","1","1","1","30","23","30","27","12","600","5.4630021141649046","5.460887949260043","5.460887949260043","5.817745803357314","5.815347721822542","5.815347721822542","6.025263157894737","6.023157894736842","6.023157894736842","5.788018433179723","5.785714285714286","5.785714285714286"
"38","70","50","50","50","1","1","1","30","24","30","28","12","600","5.6950959488272925","5.688699360341151","5.690831556503198","5.7155555555555555","5.711111111111111","5.711111111111111","5.759550561797753","5.752808988764045","5.755056179775281","5.771428571428571","5.766666666666667","5.766666666666667"
"47","70","50","50","50","1","1","1","30","25","30","27","12","600","5.720454545454546","5.711363636363636","5.715909090909091","5.763097949886105","5.760820045558087","5.758542141230068","5.894849785407725","5.886266094420601","5.890557939914163","5.777777777777778","5.775555555555556","5.773333333333333"
"58","70","50","50","50","1","1","1","30","26","30","28","12","600","6.187096774193549","6.184946236559139","6.180645161290323","5.76304347826087","5.760869565217392","5.756521739130434","5.8267223382045925","5.824634655532359","5.820459290187891","5.728365384615385","5.725961538461538","5.721153846153846"
"17","70","50","50","50","1","1","1","30","22","30","27","12","600","5.77027027027027","5.756756756756757","5.761261261261262","5.7981220657277","5.7981220657277","5.788732394366197","5.44672131147541","5.434426229508197","5.44672131147541","5.795238095238095","5.795238095238095","5.795238095238095"
"61","70","50","50","50","1","1","1","30","27","30","21","12","600","5.883668903803132","5.852348993288591","5.883668903803132","5.7224576271186445","5.720338983050848","5.7224576271186445","5.662921348314606","5.631460674157303","5.662921348314606","5.993087557603687","5.990783410138249","5.993087557603687"
"9","70","50","50","50","1","1","1","30","21","30","29","12","600","6.015452538631346","6.008830022075055","6.006622516556291","5.970021413276231","5.970021413276231","5.965738758029978","5.792291220556745","5.790149892933619","5.792291220556745","5.609523809523809","5.604761904761904","5.604761904761904"
"14","70","50","50","50","1","1","1","30","22","30","24","12","600","5.8144796380090495","5.8099547511312215","5.8054298642533935","5.751141552511416","5.748858447488584","5.742009132420091","5.854347826086957","5.85","5.8478260869565215","6.0042918454935625","6.002145922746781","5.997854077253219"
"40","70","50","50","50","1","1","1","30","24","30","30","12","600","6.06","6.055555555555555","6.057777777777778","5.623913043478261","5.623913043478261","5.621739130434783","6.086956521739131","6.082379862700229","6.086956521739131","5.646551724137931","5.646551724137931","5.646551724137931"
"52","70","50","50","50","1","1","1","30","26","30","22","12","600","5.8763326226012795","5.872068230277185","5.8763326226012795","5.855530474040632","5.855530474040632","5.855530474040632","5.723076923076923","5.718681318681319","5.723076923076923","5.934210526315789","5.934210526315789","5.934210526315789"
"49","70","50","50","50","1","1","1","30","25","30","29","12","600","5.882882882882883","5.882882882882883","5.882882882882883","5.772935779816514","5.76605504587156","5.76605504587156","5.8785249457700655","5.872017353579175","5.848156182212581","5.732891832229581","5.732891832229581","5.708609271523179"
"12","70","50","50","50","1","1","1","30","22","30","22","12","600","5.8431372549019605","5.830065359477124","5.8431372549019605","5.755707762557078","5.7534246575342465","5.755707762557078","5.708803611738149","5.6952595936794586","5.706546275395034","6.043103448275862","6.040948275862069","6.040948275862069"
"16","70","50","50","50","1","1","1","30","22","30","26","12","600","5.906605922551253","5.904328018223235","5.89749430523918","5.656779661016949","5.656779661016949","5.648305084745763","6.016241299303944","6.013921113689095","6.016241299303944","5.88962472406181","5.88962472406181","5.88962472406181"
"6","70","50","50","50","1","1","1","30","21","30","26","12","600","5.752620545073375","5.750524109014675","5.750524109014675","5.76978417266187","5.767386091127098","5.764988009592326","5.570776255707763","5.566210045662101","5.559360730593608","5.667425968109339","5.667425968109339","5.658314350797267"
"41","70","50","50","50","1","1","1","30","25","30","21","12","600","5.903225806451613","5.894009216589862","5.889400921658986","5.776995305164319","5.774647887323944","5.762910798122066","5.642706131078224","5.634249471458774","5.6405919661733614","5.714285714285714","5.712121212121212","5.712121212121212"
"5","70","50","50","50","1","1","1","30","21","30","25","12","600","5.9391891891891895","5.9391891891891895","5.927927927927928","6.0597345132743365","6.0597345132743365","6.048672566371682","5.85132382892057","5.85132382892057","5.845213849287169","5.90280777537797","5.90280777537797","5.896328293736501"
"46","70","50","50","50","1","1","1","30","25","30","26","12","600","5.958937198067633","5.954106280193237","5.951690821256038","5.788732394366197","5.788732394366197","5.782696177062374","5.873118279569892","5.868817204301076","5.870967741935484","6.024229074889868","6.024229074889868","6.022026431718062"
"2","70","50","50","50","1","1","1","30","21","30","22","12","600","5.656319290465632","5.643015521064301","5.651884700665189","5.718367346938775","5.7122448979591836","5.714285714285714","5.932584269662922","5.919101123595506","5.925842696629213","5.646310432569974","5.638676844783715","5.638676844783715"
"30","70","50","50","50","1","1","1","30","23","30","30","12","600","5.443974630021142","5.441860465116279","5.439746300211416","5.914606741573034","5.914606741573034","5.910112359550562","5.941810344827586","5.939655172413793","5.941810344827586","6.108108108108108","6.108108108108108","6.108108108108108"
"36","70","50","50","50","1","1","1","30","24","30","26","12","600","5.826879271070615","5.826879271070615","5.826879271070615","5.807017543859649","5.807017543859649","5.807017543859649","5.672018348623853","5.672018348623853","5.669724770642202","5.692139737991266","5.692139737991266","5.689956331877729"
"54","70","50","50","50","1","1","1","30","26","30","24","12","600","5.877272727272727","5.877272727272727","5.872727272727273","5.815602836879433","5.815602836879433","5.8108747044917255","5.730434782608696","5.730434782608696","5.730434782608696","5.975806451612903","5.975806451612903","5.975806451612903"
"64","70","50","50","50","1","1","1","30","27","30","24","12","600","5.651884700665189","5.6496674057649665","5.651884700665189","5.876086956521739","5.873913043478261","5.876086956521739","5.8284424379232505","5.826185101580135","5.826185101580135","5.951541850220265","5.9493392070484585","5.9493392070484585"
"31","70","50","50","50","1","1","1","30","24","30","21","12","600","5.862288135593221","5.8474576271186445","5.858050847457627","5.8755458515283845","5.873362445414847","5.87117903930131","5.993492407809111","5.978308026030369","5.993492407809111","5.7860576923076925","5.783653846153846","5.7860576923076925"
"25","70","50","50","50","1","1","1","30","23","30","25","12","600","5.9422632794457275","5.9422632794457275","5.939953810623557","5.7114093959731544","5.7114093959731544","5.70917225950783","5.932608695652174","5.932608695652174","5.930434782608696","5.906832298136646","5.906832298136646","5.904761904761905"
"55","70","50","50","50","1","1","1","30","26","30","25","12","600","5.995726495726496","5.976495726495727","5.993589743589744","5.860986547085202","5.858744394618834","5.858744394618834","5.940298507462686","5.9211087420042645","5.933901918976546","6.021551724137931","6.019396551724138","6.015086206896552"
"3","70","50","50","50","1","1","1","30","21","30","23","12","600","5.821826280623608","5.817371937639198","5.8084632516703785","5.662525879917184","5.6604554865424435","5.650103519668737","5.719806763285024","5.714975845410628","5.719806763285024","5.700665188470066","5.698447893569845","5.700665188470066"
"50","70","50","50","50","1","1","1","30","25","30","30","12","600","5.954337899543379","5.933789954337899","5.9520547945205475","5.858350951374208","5.858350951374208","5.856236786469345","5.98744769874477","5.968619246861925","5.985355648535565","5.635294117647059","5.635294117647059","5.632941176470588"
"37","70","50","50","50","1","1","1","30","24","30","27","12","600","5.909282700421941","5.9071729957805905","5.909282700421941","5.911290322580645","5.911290322580645","5.911290322580645","5.9340909090909095","5.931818181818182","5.9340909090909095","5.929577464788732","5.929577464788732","5.929577464788732"
"15","70","50","50","50","1","1","1","30","22","30","25","12","600","5.509090909090909","5.502272727272727","5.506818181818182","5.789115646258503","5.784580498866213","5.784580498866213","5.982062780269058","5.973094170403588","5.979820627802691","6.002057613168724","6","6.002057613168724"
"44","70","50","50","50","1","1","1","30","25","30","24","12","600","5.939583333333333","5.939583333333333","5.9375","6.013856812933025","6.011547344110855","6.011547344110855","5.926247288503254","5.926247288503254","5.917570498915401","5.929936305732484","5.927813163481953","5.921443736730361"
"42","70","50","50","50","1","1","1","30","25","30","22","12","600","6.1804670912951165","6.171974522292993","6.174097664543525","5.969298245614035","5.967105263157895","5.962719298245614","5.683962264150943","5.6745283018867925","5.665094339622642","6.051124744376278","6.049079754601227","6.034764826175869"
"43","70","50","50","50","1","1","1","30","25","30","23","12","600","5.866213151927438","5.866213151927438","5.863945578231292","6.212121212121212","6.20995670995671","6.20995670995671","5.773835920177383","5.773835920177383","5.773835920177383","5.646934460887949","5.644820295983087","5.646934460887949"
"11","70","50","50","50","1","1","1","30","22","30","21","12","600","5.796252927400468","5.772833723653396","5.793911007025761","5.95112016293279","5.94908350305499","5.94908350305499","5.8818380743982495","5.8599562363238515","5.8818380743982495","6.051111111111111","6.0488888888888885","6.051111111111111"
"53","70","50","50","50","1","1","1","30","26","30","23","12","600","5.836405529953917","5.831797235023042","5.8341013824884795","5.74496644295302","5.724832214765101","5.742729306487695","5.719730941704036","5.7152466367713","5.699551569506727","6.053719008264463","6.035123966942149","6.035123966942149"
"48","70","50","50","50","1","1","1","30","25","30","28","12","600","5.746636771300448","5.744394618834081","5.746636771300448","5.684549356223176","5.682403433476395","5.684549356223176","5.795698924731183","5.7935483870967746","5.795698924731183","5.857831325301205","5.855421686746988","5.857831325301205"
"7","70","50","50","50","1","1","1","30","21","30","27","12","600","5.917777777777777","5.917777777777777","5.915555555555556","6.075107296137339","6.075107296137339","6.072961373390558","5.817972350230415","5.817972350230415","5.815668202764977","5.834381551362683","5.834381551362683","5.832285115303983"
"24","70","50","50","50","1","1","1","30","23","30","24","12","600","6","6","6","5.840860215053763","5.836559139784947","5.840860215053763","6.017937219730942","6.017937219730942","6.017937219730942","5.854945054945055","5.85054945054945","5.854945054945055"
"63","70","50","50","50","1","1","1","30","27","30","23","12","600","6.089026915113871","6.086956521739131","6.089026915113871","5.894736842105263","5.894736842105263","5.894736842105263","5.796163069544365","5.793764988009593","5.796163069544365","5.74279379157428","5.74279379157428","5.74279379157428"
"21","70","50","50","50","1","1","1","30","23","30","21","12","600","5.584821428571429","5.575892857142857","5.575892857142857","5.914221218961625","5.914221218961625","5.914221218961625","5.7214912280701755","5.7214912280701755","5.719298245614035","5.75","5.740825688073395","5.738532110091743"
"59","70","50","50","50","1","1","1","30","26","30","29","12","600","6.044025157232705","6.037735849056604","6.035639412997903","5.898345153664303","5.8959810874704495","5.8936170212765955","6.0862422997946615","6.084188911704312","6.084188911704312","6.063559322033898","6.057203389830509","6.057203389830509"
"8","70","50","50","50","1","1","1","30","21","30","28","12","600","6.042826552462527","6.038543897216274","6.042826552462527","5.985849056603773","5.976415094339623","5.9834905660377355","6.018367346938776","6.012244897959183","6.016326530612245","5.81359649122807","5.807017543859649","5.81359649122807"
"4","70","50","50","50","1","1","1","30","21","30","24","12","600","5.892929292929293","5.888888888888889","5.888888888888889","5.774774774774775","5.759009009009009","5.756756756756757","5.728285077951003","5.710467706013363","5.712694877505568","5.6753554502369665","5.672985781990521","5.672985781990521"
"20","70","50","50","50","1","1","1","30","22","30","30","12","600","6.172413793103448","6.172413793103448","6.160919540229885","5.941558441558442","5.941558441558442","5.93073593073593","5.864406779661017","5.864406779661017","5.864406779661017","5.970588235294118","5.970588235294118","5.970588235294118"
"23","70","50","50","50","1","1","1","30","23","30","23","12","600","5.789356984478935","5.787139689578714","5.789356984478935","5.836206896551724","5.836206896551724","5.836206896551724","5.987341772151899","5.985232067510548","5.981012658227848","5.955503512880562","5.955503512880562","5.948477751756441"
"18","70","50","50","50","1","1","1","30","22","30","28","12","600","5.993288590604027","5.988814317673378","5.9865771812080535","6.014925373134329","6.014925373134329","6.008528784648187","5.722838137472284","5.718403547671841","5.7073170731707314","5.8436830835117775","5.8436830835117775","5.8286937901498925"
"28","70","50","50","50","1","1","1","30","23","30","28","12","600","5.865044247787611","5.8628318584070795","5.865044247787611","5.784269662921348","5.784269662921348","5.784269662921348","5.79295154185022","5.790748898678414","5.786343612334802","5.997872340425532","5.997872340425532","5.991489361702127"
"35","70","50","50","50","1","1","1","30","24","30","25","12","600","5.9467592592592595","5.94212962962963","5.939814814814815","5.894623655913978","5.894623655913978","5.888172043010752","6.02","6.015555555555555","6.017777777777778","5.61875","5.61875","5.616666666666666"
"60","70","50","50","50","1","1","1","30","26","30","30","12","600","5.830065359477124","5.830065359477124","5.830065359477124","6.039583333333334","6.0375","6.039583333333334","6.0534521158129175","6.0534521158129175","6.0534521158129175","6.214437367303609","6.2123142250530785","6.214437367303609"
"51","70","50","50","50","1","1","1","30","26","30","21","12","600","6.071129707112971","6.071129707112971","6.071129707112971","5.939203354297694","5.937106918238993","5.939203354297694","6.006593406593407","6.006593406593407","6.004395604395604","5.771812080536913","5.769574944071588","5.769574944071588"
"62","70","50","50","50","1","1","1","30","27","30","22","12","600","5.836734693877551","5.832199546485261","5.827664399092971","5.910204081632653","5.910204081632653","5.906122448979592","6.091503267973856","6.091503267973856","6.091503267973856","5.7272727272727275","5.722727272727273","5.722727272727273"
"33","70","50","50","50","1","1","1","30","24","30","23","12","600","6.070063694267516","6.063694267515924","6.070063694267516","5.916114790286976","5.916114790286976","5.916114790286976","6.053418803418803","6.047008547008547","6.044871794871795","5.89247311827957","5.89247311827957","5.883870967741935"
"26","70","50","50","50","1","1","1","30","23","30","26","12","600","6.1036866359447","6.1013824884792625","6.1036866359447","5.819502074688796","5.817427385892116","5.817427385892116","5.794432548179872","5.790149892933619","5.792291220556745","5.625","5.625","5.625"
"13","70","50","50","50","1","1","1","30","22","30","23","12","600","6.120614035087719","6.120614035087719","6.118421052631579","5.948347107438017","5.948347107438017","5.946280991735537","6.139959432048681","6.139959432048681","6.133874239350913","5.86214953271028","5.86214953271028","5.855140186915888"
"22","70","50","50","50","1","1","1","30","23","30","22","12","600","5.924050632911392","5.924050632911392","5.924050632911392","6.075242718446602","6.072815533980583","6.075242718446602","6.072765072765073","6.072765072765073","6.070686070686071","5.870563674321503","5.8684759916492695","5.8684759916492695"
"34","70","50","50","50","1","1","1","30","24","30","24","12","600","6.081932773109243","6.081932773109243","6.079831932773109","5.842465753424658","5.842465753424658","5.840182648401827","5.798319327731092","5.798319327731092","5.794117647058823","6.051724137931035","6.051724137931035","6.047413793103448"
"32","70","50","50","50","1","1","1","30","24","30","22","13","650","5.993464052287582","5.989106753812636","5.991285403050109","5.674311926605505","5.672018348623853","5.669724770642202","5.340136054421769","5.333333333333333","5.337868480725623","5.665893271461717","5.665893271461717","5.665893271461717"
"10","70","50","50","50","1","1","1","30","21","30","30","12","600","6.01931330472103","6.017167381974249","6.006437768240343","5.804100227790433","5.804100227790433","5.790432801822323","6.04421052631579","6.042105263157895","6.03578947368421","5.896995708154506","5.896995708154506","5.888412017167382"
"56","70","50","50","50","1","1","1","30","26","30","26","13","650","5.620915032679738","5.620915032679738","5.620915032679738","5.861297539149888","5.861297539149888","5.861297539149888","5.928251121076233","5.928251121076233","5.914798206278027","5.788079470198675","5.788079470198675","5.774834437086093"
"39","70","50","50","50","1","1","1","30","24","30","29","12","600","5.95687885010267","5.95482546201232","5.95687885010267","5.8734177215189876","5.8734177215189876","5.8734177215189876","6.033898305084746","6.031779661016949","6.0275423728813555","5.903529411764706","5.903529411764706","5.896470588235294"
"1","70","50","50","50","1","1","1","30","21","30","21","13","650","6.2","6.2","6.1931034482758625","5.694877505567929","5.694877505567929","5.688195991091314","5.947368421052632","5.947368421052632","5.93859649122807","5.8370672097759675","5.8370672097759675","5.828920570264766"
"45","70","50","50","50","1","1","1","30","25","30","25","13","650","5.8119266055045875","5.809633027522936","5.805045871559633","5.744725738396625","5.7405063291139244","5.736286919831223","5.722084367245658","5.71712158808933","5.699751861042183","5.681818181818182","5.67965367965368","5.6645021645021645"
"19","70","50","50","50","1","1","1","30","22","30","29","12","600","6.117256637168142","6.117256637168142","6.115044247787611","5.964989059080962","5.962800875273523","5.960612691466083","6.115062761506276","6.112970711297071","6.112970711297071","5.777777777777778","5.777777777777778","5.777777777777778"
"29","70","50","50","50","1","1","1","30","23","30","29","13","650","5.780155642023346","5.780155642023346","5.77431906614786","5.6875","5.685096153846154","5.680288461538462","5.779661016949152","5.779661016949152","5.772397094430993","5.655328798185941","5.653061224489796","5.648526077097506"
"57","70","50","50","50","1","1","1","30","26","30","27","13","650","5.722222222222222","5.722222222222222","5.717592592592593","5.697167755991285","5.686274509803922","5.686274509803922","5.9523809523809526","5.945578231292517","5.941043083900227","5.633620689655173","5.629310344827586","5.629310344827586"
"27","70","50","50","50","1","1","1","30","23","30","27","13","650","5.731501057082452","5.72093023255814","5.731501057082452","5.585131894484412","5.577937649880096","5.585131894484412","6.054736842105263","6.04421052631579","6.052631578947368","5.764976958525345","5.758064516129032","5.7626728110599075"
"38","70","50","50","50","1","1","1","30","24","30","28","13","650","5.742004264392324","5.718550106609808","5.720682302771855","5.793333333333333","5.777777777777778","5.771111111111111","6.01123595505618","5.986516853932584","6.0067415730337075","5.545238095238095","5.5285714285714285","5.54047619047619"
"47","70","50","50","50","1","1","1","30","25","30","27","13","650","5.681818181818182","5.659090909090909","5.681818181818182","5.779043280182233","5.776765375854214","5.779043280182233","5.738197424892704","5.716738197424893","5.733905579399142","5.877777777777778","5.875555555555556","5.873333333333333"
"58","70","50","50","50","1","1","1","30","26","30","28","13","650","5.941935483870968","5.935483870967742","5.941935483870968","5.8","5.8","5.8","5.872651356993737","5.866388308977036","5.872651356993737","5.75","5.75","5.75"
"17","70","50","50","50","1","1","1","30","22","30","27","13","650","5.581081081081081","5.576576576576577","5.576576576576577","5.863849765258216","5.859154929577465","5.854460093896714","5.774590163934426","5.766393442622951","5.770491803278689","5.580952380952381","5.580952380952381","5.580952380952381"
"61","70","50","50","50","1","1","1","30","27","30","21","13","650","5.740492170022371","5.736017897091722","5.740492170022371","5.781779661016949","5.779661016949152","5.781779661016949","5.833707865168539","5.829213483146067","5.829213483146067","5.82258064516129","5.820276497695852","5.817972350230415"
"14","70","50","50","50","1","1","1","30","22","30","24","13","650","5.72234762979684","5.71783295711061","5.715575620767495","6.029612756264237","6.029612756264237","6.022779043280182","5.776086956521739","5.771739130434782","5.773913043478261","5.894849785407725","5.894849785407725","5.8927038626609445"
"9","70","50","50","50","1","1","1","30","21","30","29","13","650","6.004415011037527","5.993377483443709","5.9801324503311255","5.817987152034261","5.817987152034261","5.794432548179872","5.9486081370449675","5.937901498929336","5.946466809421842","5.564285714285714","5.564285714285714","5.561904761904762"
"40","70","50","50","50","1","1","1","30","24","30","30","13","650","6.0377777777777775","6.035555555555556","6.0377777777777775","5.665217391304348","5.665217391304348","5.665217391304348","5.837528604118993","5.835240274599542","5.837528604118993","5.8405172413793105","5.8405172413793105","5.8405172413793105"
"12","70","50","50","50","1","1","1","30","22","30","22","13","650","5.688453159041394","5.673202614379085","5.688453159041394","5.680365296803653","5.675799086757991","5.680365296803653","5.860045146726862","5.844243792325057","5.853273137697517","6.114224137931035","6.109913793103448","6.107758620689655"
"16","70","50","50","50","1","1","1","30","22","30","26","13","650","5.676537585421412","5.676537585421412","5.667425968109339","5.758474576271187","5.758474576271187","5.75","5.972157772621809","5.972157772621809","5.972157772621809","5.76158940397351","5.76158940397351","5.76158940397351"
"52","70","50","50","50","1","1","1","30","26","30","22","13","650","5.955223880597015","5.953091684434968","5.955223880597015","5.887133182844244","5.887133182844244","5.887133182844244","5.98021978021978","5.978021978021978","5.98021978021978","5.7894736842105265","5.7894736842105265","5.7894736842105265"
"49","70","50","50","50","1","1","1","30","25","30","29","13","650","5.70045045045045","5.68018018018018","5.70045045045045","5.784403669724771","5.784403669724771","5.784403669724771","5.8785249457700655","5.859002169197397","5.876355748373102","5.803532008830022","5.803532008830022","5.801324503311259"
"41","70","50","50","50","1","1","1","30","25","30","21","13","650","5.557603686635945","5.555299539170507","5.555299539170507","5.673708920187793","5.664319248826291","5.671361502347418","5.778012684989429","5.775898520084566","5.778012684989429","5.8311688311688314","5.822510822510822","5.8311688311688314"
"6","70","50","50","50","1","1","1","30","21","30","26","13","650","5.69392033542977","5.69392033542977","5.69392033542977","5.510791366906475","5.510791366906475","5.510791366906475","5.799086757990867","5.799086757990867","5.794520547945205","5.840909090909091","5.840909090909091","5.836363636363636"
"2","70","50","50","50","1","1","1","30","21","30","22","13","650","5.691796008869179","5.691796008869179","5.685144124168515","5.783673469387755","5.781632653061225","5.777551020408163","5.755056179775281","5.755056179775281","5.748314606741573","5.557251908396947","5.55470737913486","5.549618320610687"
"5","70","50","50","50","1","1","1","30","21","30","25","13","650","5.927927927927928","5.923423423423423","5.927927927927928","5.893805309734513","5.893805309734513","5.893805309734513","5.910386965376782","5.906313645621181","5.910386965376782","6.090712742980561","6.090712742980561","6.090712742980561"
"46","70","50","50","50","1","1","1","30","25","30","26","13","650","5.71256038647343","5.7101449275362315","5.71256038647343","5.8913480885311875","5.8913480885311875","5.8913480885311875","5.963440860215054","5.961290322580645","5.963440860215054","5.991189427312776","5.991189427312776","5.991189427312776"
"30","70","50","50","50","1","1","1","30","23","30","30","13","650","5.775898520084566","5.7716701902748415","5.7716701902748415","6.040449438202248","6.040449438202248","6.035955056179775","5.989224137931035","5.984913793103448","5.974137931034483","5.763513513513513","5.763513513513513","5.747747747747748"
"54","70","50","50","50","1","1","1","30","26","30","24","13","650","6.1068181818181815","6.088636363636364","6.1022727272727275","5.787234042553192","5.784869976359338","5.784869976359338","5.841304347826087","5.826086956521739","5.841304347826087","6.048387096774194","6.044354838709677","6.046370967741935"
"36","70","50","50","50","1","1","1","30","24","30","26","13","650","5.886104783599089","5.88382687927107","5.88382687927107","5.725877192982456","5.725877192982456","5.723684210526316","5.795871559633028","5.793577981651376","5.791284403669724","5.7105263157894735","5.7105263157894735","5.706140350877193"
"64","70","50","50","50","1","1","1","30","27","30","24","13","650","5.798226164079822","5.791574279379158","5.798226164079822","5.860869565217391","5.852173913043479","5.854347826086957","5.733634311512415","5.720090293453724","5.72234762979684","5.940528634361233","5.938325991189427","5.936123348017621"
"31","70","50","50","50","1","1","1","30","24","30","21","13","650","5.851380042462845","5.840764331210191","5.849256900212314","5.722707423580786","5.718340611353712","5.720524017467249","5.917570498915401","5.906724511930586","5.911062906724512","5.800480769230769","5.795673076923077","5.793269230769231"
"55","70","50","50","50","1","1","1","30","26","30","25","13","650","5.957264957264957","5.952991452991453","5.957264957264957","5.961797752808989","5.959550561797752","5.961797752808989","5.933901918976546","5.929637526652452","5.914712153518123","5.857758620689655","5.855603448275862","5.838362068965517"
"25","70","50","50","50","1","1","1","30","23","30","25","13","650","6.1200923787528865","6.117782909930716","6.108545034642033","5.651006711409396","5.648769574944072","5.639821029082774","5.804347826086956","5.802173913043478","5.797826086956522","5.875776397515528","5.873706004140787","5.869565217391305"
"3","70","50","50","50","1","1","1","30","21","30","23","13","650","5.933184855233853","5.924276169265033","5.928730512249444","5.6687370600414075","5.6687370600414075","5.6645962732919255","5.705314009661835","5.695652173913044","5.695652173913044","5.977827050997782","5.977827050997782","5.968957871396896"
"15","70","50","50","50","1","1","1","30","22","30","25","13","650","5.663636363636364","5.661363636363636","5.661363636363636","5.773242630385488","5.770975056689342","5.770975056689342","5.858744394618834","5.856502242152466","5.858744394618834","5.977366255144033","5.9753086419753085","5.977366255144033"
"50","70","50","50","50","1","1","1","30","25","30","30","13","650","5.853881278538813","5.853881278538813","5.853881278538813","5.7864693446088795","5.784355179704017","5.7864693446088795","5.920502092050209","5.920502092050209","5.920502092050209","5.781176470588235","5.778823529411765","5.781176470588235"
"44","70","50","50","50","1","1","1","30","25","30","24","13","650","5.991666666666666","5.989583333333333","5.989583333333333","6.108545034642033","6.099307159353349","6.106235565819861","5.874186550976138","5.872017353579175","5.863340563991323","5.934182590233545","5.925690021231422","5.923566878980892"
"42","70","50","50","50","1","1","1","30","25","30","22","13","650","6.1804670912951165","6.165605095541402","6.178343949044586","5.881578947368421","5.87719298245614","5.879385964912281","5.778301886792453","5.761792452830188","5.773584905660377","5.961145194274029","5.957055214723926","5.957055214723926"
"37","70","50","50","50","1","1","1","30","24","30","27","13","650","6.014767932489452","6.012658227848101","6.014767932489452","5.921370967741935","5.919354838709677","5.919354838709677","5.9363636363636365","5.931818181818182","5.9340909090909095","5.699530516431925","5.699530516431925","5.699530516431925"
