BehaviorSpace results (NetLogo 6.1.0),,,,,,,,,,,,,,,,,,,,,,,,,
ev_rum_shape.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2019 17:22:59:807 +0000,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,
[run number],density,fraction_blue,circle_blue,circle_orange,similar_wanted_ethnic,similar_wanted_value,num_alternative,e_sqr,v_sqr,v_crl,e_crl,[step],ticks,"mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity =   ""minority""    and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""minority""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""minority""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""minority""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]"
35,70,80,50,50,1,1,1,10,3,10,1,40,2000,6.702970297,5.437057992,6.53748232,5.068475452,5.051679587,4.909560724,6.361256545,1.643979058,6.314136126,5.627777778,5.588888889,5.611111111
36,70,80,50,50,1,1,1,10,3,10,2,0,0,5.733969986,4.693042292,2.799454297,5.73974359,4.717948718,2.975641026,5.597701149,1.183908046,2.83908046,5.725714286,1.2,3.011428571
36,70,80,50,50,1,1,1,10,3,10,2,1,50,6.634379263,5.613915416,6.283765348,5.484615385,5.437179487,5.165384615,6.097701149,1.844827586,5.91954023,4.948571429,4.691428571,4.725714286
36,70,80,50,50,1,1,1,10,3,10,2,2,100,6.656207367,5.605729877,6.31787176,5.343589744,5.308974359,5.037179487,6.224137931,1.850574713,6.132183908,4.925714286,4.72,4.782857143
36,70,80,50,50,1,1,1,10,3,10,2,3,150,6.553888131,5.46521146,6.36834925,5.375641026,5.364102564,5.211538462,6.224137931,1.683908046,6.16091954,5.291428571,5.194285714,5.182857143
36,70,80,50,50,1,1,1,10,3,10,2,4,200,6.747612551,5.743519782,6.566166439,5.317948718,5.294871795,5.142307692,6.32183908,2.068965517,6.224137931,4.937142857,4.857142857,4.862857143
36,70,80,50,50,1,1,1,10,3,10,2,5,250,6.586630286,5.563437926,6.457025921,5.358974359,5.338461538,5.229487179,6.294797688,1.924855491,6.225433526,5.468571429,5.411428571,5.434285714
36,70,80,50,50,1,1,1,10,3,10,2,6,300,6.803547067,5.82946794,6.688949523,5.200514139,5.178663239,5.087403599,6.477011494,2.350574713,6.408045977,5.028571429,4.954285714,4.982857143
36,70,80,50,50,1,1,1,10,3,10,2,7,350,6.826739427,5.803547067,6.678035471,5.108974359,5.092307692,4.967948718,6.563218391,2.247126437,6.534482759,5.285714286,5.217142857,5.262857143
36,70,80,50,50,1,1,1,10,3,10,2,8,400,6.796725784,5.765347885,6.596180082,5.192554557,5.173299101,5.003851091,6.32183908,1.977011494,6.25862069,4.988571429,4.902857143,4.925714286
36,70,80,50,50,1,1,1,10,3,10,2,9,450,6.761255116,5.708049113,6.592087312,5.223076923,5.215384615,5.067948718,6.281609195,1.862068966,6.218390805,5.342857143,5.291428571,5.262857143
36,70,80,50,50,1,1,1,10,3,10,2,10,500,6.684856753,5.639836289,6.551159618,5.283333333,5.269230769,5.158974359,6.304597701,1.908045977,6.252873563,5.074285714,5.005714286,5.017142857
36,70,80,50,50,1,1,1,10,3,10,2,11,550,6.597544338,5.564802183,6.436562074,5.261874198,5.241335045,5.106546855,6.350574713,1.982758621,6.310344828,5.291428571,5.217142857,5.268571429
36,70,80,50,50,1,1,1,10,3,10,2,12,600,6.668485675,5.615279673,6.533424284,5.230769231,5.220512821,5.096153846,6.32183908,1.850574713,6.281609195,5.44,5.428571429,5.434285714
36,70,80,50,50,1,1,1,10,3,10,2,13,650,6.780354707,5.804911323,6.607094134,5.185897436,5.170512821,5.016666667,6.218390805,2.08045977,6.109195402,5.285714286,5.245714286,5.205714286
36,70,80,50,50,1,1,1,10,3,10,2,14,700,6.706684857,5.597544338,6.552523874,5.187179487,5.170512821,5.041025641,6.488505747,1.810344828,6.442528736,5.102857143,5.034285714,5.062857143
36,70,80,50,50,1,1,1,10,3,10,2,15,750,6.744884038,5.589358799,6.597544338,5.111538462,5.091025641,4.974358974,6.540229885,1.67816092,6.494252874,5.514285714,5.417142857,5.462857143
36,70,80,50,50,1,1,1,10,3,10,2,16,800,6.605729877,5.572987722,6.487039563,5.310654685,5.295250321,5.193838254,6.24137931,1.867816092,6.17816092,5.411428571,5.365714286,5.371428571
36,70,80,50,50,1,1,1,10,3,10,2,17,850,6.735334243,5.761255116,6.623465211,5.164102564,5.134615385,5.046153846,6.390804598,2.229885057,6.281609195,5.4,5.325714286,5.348571429
36,70,80,50,50,1,1,1,10,3,10,2,18,900,6.589358799,5.466575716,6.448840382,5.188461538,5.175641026,5.061538462,6.413793103,1.706896552,6.327586207,5.594285714,5.514285714,5.485714286
36,70,80,50,50,1,1,1,10,3,10,2,19,950,6.784447476,5.641200546,6.615279673,5.037179487,5.032051282,4.879487179,6.643678161,1.833333333,6.626436782,5.462857143,5.434285714,5.44
36,70,80,50,50,1,1,1,10,3,10,2,20,1000,6.718963165,5.70941337,6.581173261,5.194871795,5.185897436,5.066666667,6.212643678,1.965517241,6.183908046,5.131428571,5.085714286,5.097142857
36,70,80,50,50,1,1,1,10,3,10,2,21,1050,6.729877217,5.643929059,6.581173261,5.232647815,5.222365039,5.096401028,6.568965517,2.011494253,6.540229885,5.25862069,5.195402299,5.212643678
36,70,80,50,50,1,1,1,10,3,10,2,22,1100,6.796725784,5.753069577,6.648021828,5.1,5.091025641,4.966666667,6.408045977,2.040229885,6.385057471,5.045714286,4.977142857,4.994285714
36,70,80,50,50,1,1,1,10,3,10,2,23,1150,6.706684857,5.641200546,6.578444748,5.14762516,5.136071887,5.030808729,6.494252874,2.022988506,6.482758621,5.234285714,5.165714286,5.205714286
36,70,80,50,50,1,1,1,10,3,10,2,24,1200,6.761255116,5.678035471,6.622100955,5.143589744,5.125641026,5.011538462,6.551724138,1.982758621,6.528735632,4.868571429,4.794285714,4.851428571
36,70,80,50,50,1,1,1,10,3,10,2,25,1250,6.73260573,5.646657572,6.583901774,5.276923077,5.267948718,5.135897436,6.574712644,1.994252874,6.517241379,4.805714286,4.771428571,4.754285714
36,70,80,50,50,1,1,1,10,3,10,2,26,1300,6.672578445,5.583901774,6.571623465,5.134615385,5.116666667,5.035897436,6.390804598,1.787356322,6.304597701,5.222857143,5.16,5.154285714
36,70,80,50,50,1,1,1,10,3,10,2,27,1350,6.825375171,5.714870396,6.694406548,5.073170732,5.053915276,4.944801027,6.454022989,1.752873563,6.396551724,5.2,5.137142857,5.165714286
36,70,80,50,50,1,1,1,10,3,10,2,28,1400,6.690313779,5.645293315,6.56207367,5.241025641,5.223076923,5.123076923,6.264367816,1.873563218,6.195402299,5.062857143,4.971428571,4.982857143
36,70,80,50,50,1,1,1,10,3,10,2,29,1450,6.594815825,5.504774898,6.476125512,5.312820513,5.298717949,5.192307692,6.293103448,1.66091954,6.235632184,5.125714286,5.102857143,5.108571429
36,70,80,50,50,1,1,1,10,3,10,2,30,1500,6.776261937,5.678035471,6.649386085,5.264102564,5.253846154,5.148717949,6.413793103,1.804597701,6.333333333,4.885714286,4.822857143,4.788571429
36,70,80,50,50,1,1,1,10,3,10,2,31,1550,6.540245566,5.489768076,6.407912688,5.376923077,5.361538462,5.256410256,6.17816092,1.770114943,6.132183908,5.331428571,5.245714286,5.268571429
36,70,80,50,50,1,1,1,10,3,10,2,32,1600,6.712141883,5.661664393,6.564802183,5.220512821,5.2,5.080769231,6.528735632,2.097701149,6.436781609,5.12,5.034285714,5.034285714
36,70,80,50,50,1,1,1,10,3,10,2,33,1650,6.720327422,5.646657572,6.60845839,5.273076923,5.252564103,5.175641026,6.396551724,1.908045977,6.356321839,4.914285714,4.788571429,4.84
36,70,80,50,50,1,1,1,10,3,10,2,34,1700,6.643929059,5.545702592,6.518417462,5.256410256,5.242307692,5.135897436,6.32183908,1.683908046,6.264367816,5.131428571,5.08,5.085714286
36,70,80,50,50,1,1,1,10,3,10,2,35,1750,6.65893588,5.56207367,6.503410641,5.21025641,5.191025641,5.065384615,6.402298851,1.787356322,6.350574713,4.782857143,4.691428571,4.725714286
36,70,80,50,50,1,1,1,10,3,10,2,36,1800,6.684856753,5.633015007,6.577080491,5.256410256,5.247435897,5.16025641,6.218390805,1.810344828,6.201149425,5.268571429,5.205714286,5.228571429
36,70,80,50,50,1,1,1,10,3,10,2,37,1850,6.698499318,5.735334243,6.507503411,5.3,5.276923077,5.115384615,6.356321839,2.275862069,6.252873563,4.982857143,4.902857143,4.902857143
36,70,80,50,50,1,1,1,10,3,10,2,38,1900,6.514324693,5.48840382,6.41473397,5.458279846,5.444159178,5.365853659,6.201149425,1.885057471,6.16091954,5.142857143,5.074285714,5.097142857
36,70,80,50,50,1,1,1,10,3,10,2,39,1950,6.799454297,5.753069577,6.603001364,5.195121951,5.172015404,5.006418485,6.459770115,2.034482759,6.402298851,4.92,4.834285714,4.88
36,70,80,50,50,1,1,1,10,3,10,2,40,2000,6.641200546,5.581173261,6.540245566,5.229487179,5.216666667,5.137179487,6.275862069,1.82183908,6.206896552,5.354285714,5.285714286,5.274285714
37,70,80,50,50,1,1,1,10,3,10,3,0,0,5.523553163,4.371467026,2.816958277,5.609065156,4.529745042,2.746458924,5.663265306,1.244897959,3.035714286,5.760479042,1.25748503,2.736526946
37,70,80,50,50,1,1,1,10,3,10,3,1,50,6.476446837,5.608344549,6.205921938,5.157223796,5.126062323,4.889518414,6.096938776,2.867346939,5.954081633,4.730538922,4.526946108,4.491017964
37,70,80,50,50,1,1,1,10,3,10,3,2,100,6.627187079,5.773889637,6.472409152,5.107648725,5.082152975,4.946175637,6.357142857,3.12755102,6.209183673,4.395209581,4.281437126,4.215568862
37,70,80,50,50,1,1,1,10,3,10,3,3,150,6.429340511,5.671601615,6.208613728,5.220963173,5.175637394,4.994334278,5.974489796,3.12244898,5.770408163,5.13253012,4.915662651,4.86746988
37,70,80,50,50,1,1,1,10,3,10,3,4,200,6.515477793,5.714670256,6.372812921,5.099150142,5.076487252,4.954674221,5.923469388,2.908163265,5.821428571,4.982035928,4.862275449,4.838323353
37,70,80,50,50,1,1,1,10,3,10,3,5,250,6.476446837,5.611036339,6.31359354,5.169971671,5.157223796,5.015580737,5.816326531,2.596938776,5.709183673,5.173652695,5.047904192,4.976047904
37,70,80,50,50,1,1,1,10,3,10,3,6,300,6.306864065,5.549125168,6.168236878,5.295035461,5.269503546,5.15035461,5.994897959,3.12755102,5.923469388,4.934131737,4.820359281,4.844311377
37,70,80,50,50,1,1,1,10,3,10,3,7,350,6.304172275,5.457604307,6.144010767,5.205382436,5.196883853,5.042492918,6.081632653,2.892857143,6.056122449,5.22754491,5.167664671,5.173652695
37,70,80,50,50,1,1,1,10,3,10,3,8,400,6.469717362,5.566621803,6.293405114,5.09631728,5.079320113,4.90368272,6.051020408,2.602040816,5.989795918,4.988023952,4.946107784,4.946107784
37,70,80,50,50,1,1,1,10,3,10,3,9,450,6.523553163,5.864064603,6.34051144,5.097733711,5.080736544,4.900849858,5.882653061,3.367346939,5.81122449,5.083832335,5.02994012,5.017964072
37,70,80,50,50,1,1,1,10,3,10,3,10,500,6.586810229,5.713324361,6.461641992,4.956090652,4.939093484,4.827195467,6.270408163,2.969387755,6.219387755,4.910179641,4.826347305,4.838323353
37,70,80,50,50,1,1,1,10,3,10,3,11,550,6.542395693,5.601615074,6.414535666,4.973049645,4.958865248,4.843971631,6.229591837,2.683673469,6.132653061,5.005988024,4.922155689,4.868263473
37,70,80,50,50,1,1,1,10,3,10,3,12,600,6.31897712,5.593539704,6.172274563,5.126062323,5.101983003,4.967422096,5.918367347,3.153061224,5.836734694,4.910179641,4.826347305,4.832335329
37,70,80,50,50,1,1,1,10,3,10,3,13,650,6.436069987,5.695827725,6.263795424,5.117563739,5.09631728,4.92917847,6.239795918,3.408163265,6.132653061,5.125748503,5.065868263,5.02994012
37,70,80,50,50,1,1,1,10,3,10,3,14,700,6.393001346,5.578734859,6.271870794,5.186968839,5.16572238,5.063739377,5.765306122,2.693877551,5.704081633,5.173652695,5.065868263,5.083832335
37,70,80,50,50,1,1,1,10,3,10,3,15,750,6.410497981,5.567967699,6.271870794,5.208510638,5.184397163,5.062411348,6.107142857,2.913265306,5.989795918,5.017964072,4.916167665,4.880239521
37,70,80,50,50,1,1,1,10,3,10,3,16,800,6.380888291,5.473755047,6.274562584,5.137393768,5.111898017,5.029745042,5.979591837,2.556122449,5.857142857,5.233532934,5.107784431,5.071856287
37,70,80,50,50,1,1,1,10,3,10,3,17,850,6.588156124,5.742934051,6.453566622,5.090651558,5.077903683,4.954674221,6.142857143,2.959183673,6.086734694,4.856287425,4.778443114,4.766467066
37,70,80,50,50,1,1,1,10,3,10,3,18,900,6.506056528,5.650067295,6.368775236,5.179886686,5.155807365,5.033994334,5.923469388,2.673469388,5.846938776,5.077844311,4.982035928,4.994011976
37,70,80,50,50,1,1,1,10,3,10,3,19,950,6.393001346,5.567967699,6.232839838,5.231205674,5.218439716,5.075177305,5.93877551,2.857142857,5.831632653,5.520958084,5.413173653,5.341317365
37,70,80,50,50,1,1,1,10,3,10,3,20,1000,6.519515478,5.693135935,6.390309556,5.015602837,5.004255319,4.878014184,6.025510204,2.887755102,6,5.299401198,5.25748503,5.275449102
37,70,80,50,50,1,1,1,10,3,10,3,21,1050,6.436069987,5.606998654,6.309555855,5.016997167,5.008498584,4.889518414,5.866666667,2.728205128,5.784615385,5.341317365,5.281437126,5.221556886
37,70,80,50,50,1,1,1,10,3,10,3,22,1100,6.613728129,5.841184388,6.495289367,5.092067989,5.059490085,4.947592068,5.668367347,2.668367347,5.510204082,4.80239521,4.748502994,4.700598802
37,70,80,50,50,1,1,1,10,3,10,3,23,1150,6.452220727,5.647375505,6.279946164,5.089235127,5.082152975,4.915014164,5.994897959,2.969387755,5.93877551,4.910179641,4.850299401,4.814371257
37,70,80,50,50,1,1,1,10,3,10,3,24,1200,6.448183042,5.66756393,6.301480485,5.228368794,5.209929078,5.075177305,6,3.045918367,5.87755102,5.179640719,5.095808383,5.02994012
37,70,80,50,50,1,1,1,10,3,10,3,25,1250,6.569313594,5.850605653,6.423956931,5.066572238,5.052407932,4.922096317,6.035714286,3.341836735,6.005102041,5.335329341,5.239520958,5.263473054
37,70,80,50,50,1,1,1,10,3,10,3,26,1300,6.487213997,5.652759085,6.370121131,5.087818697,5.076487252,4.971671388,5.897959184,2.760204082,5.852040816,5.401197605,5.323353293,5.317365269
37,70,80,50,50,1,1,1,10,3,10,3,27,1350,6.534320323,5.66756393,6.406460296,5.109065156,5.083569405,4.974504249,5.959183673,2.673469388,5.846938776,5.053892216,4.946107784,4.922155689
37,70,80,50,50,1,1,1,10,3,10,3,28,1400,6.506056528,5.751009421,6.34858681,5.195467422,5.168555241,5.015580737,5.683673469,2.770408163,5.576530612,4.903614458,4.84939759,4.837349398
37,70,80,50,50,1,1,1,10,3,10,3,29,1450,6.421265141,5.572005384,6.239569314,5.161473088,5.144475921,4.966005666,6.010204082,2.775510204,5.979591837,5.271084337,5.21686747,5.253012048
37,70,80,50,50,1,1,1,10,3,10,3,30,1500,6.724091521,5.921938089,6.572005384,5.059490085,5.045325779,4.899433428,6.12244898,3.081632653,6.035714286,4.771084337,4.710843373,4.668674699
37,70,80,50,50,1,1,1,10,3,10,3,31,1550,6.384925976,5.567967699,6.235531629,5.04815864,5.021246459,4.888101983,6.020408163,2.913265306,5.964285714,5.089820359,4.988023952,5.035928144
37,70,80,50,50,1,1,1,10,3,10,3,32,1600,6.433378197,5.792732167,6.331090175,5.21388102,5.192634561,5.101983003,5.857142857,3.413265306,5.785714286,4.748502994,4.676646707,4.682634731
37,70,80,50,50,1,1,1,10,3,10,3,33,1650,6.589502019,5.749663526,6.476446837,4.994334278,4.974504249,4.878186969,6.035714286,2.862244898,5.959183673,5.047904192,4.952095808,4.946107784
37,70,80,50,50,1,1,1,10,3,10,3,34,1700,6.497981157,5.755047106,6.352624495,5.029745042,5.011331445,4.88101983,5.801020408,3,5.724489796,5.269461078,5.173652695,5.161676647
37,70,80,50,50,1,1,1,10,3,10,3,35,1750,6.557200538,5.775235532,6.441453567,4.95184136,4.924929178,4.822946176,5.974489796,2.984693878,5.908163265,5.143712575,5.05988024,5.095808383
37,70,80,50,50,1,1,1,10,3,10,3,36,1800,6.690444145,5.776581427,6.433378197,4.85694051,4.835694051,4.587818697,6.321428571,2.862244898,6.153061224,5,4.904191617,4.796407186
37,70,80,50,50,1,1,1,10,3,10,3,37,1850,6.588156124,5.742934051,6.469717362,5.076487252,5.066572238,4.957507082,6.005102041,2.821428571,5.87244898,5.065868263,5,4.886227545
37,70,80,50,50,1,1,1,10,3,10,3,38,1900,6.541049798,5.765814266,6.374158816,5.04815864,5.033994334,4.864022663,6.153061224,3.183673469,6.102040816,4.790419162,4.766467066,4.766467066
37,70,80,50,50,1,1,1,10,3,10,3,39,1950,6.472409152,5.757738896,6.294751009,5.100566572,5.093484419,4.923512748,6.326530612,3.653061224,6.260204082,5.25748503,5.185628743,5.137724551
37,70,80,50,50,1,1,1,10,3,10,3,40,2000,6.589502019,5.847913863,6.421265141,5.014164306,4.995750708,4.842776204,6.142857143,3.352040816,6.096938776,4.910179641,4.808383234,4.832335329
38,70,80,50,50,1,1,1,10,3,10,4,0,0,5.682432432,4.608108108,2.906756757,5.623497997,4.531375167,2.897196262,5.594285714,1.12,2.817142857,5.84,1.097142857,2.994285714
38,70,80,50,50,1,1,1,10,3,10,4,1,50,6.662162162,5.927027027,6.404054054,5.328437917,5.300400534,5.085447263,6.325714286,3.268571429,6.12,4.731428571,4.56,4.474285714
38,70,80,50,50,1,1,1,10,3,10,4,2,100,6.62027027,6.040540541,6.358108108,5.287049399,5.26034713,5.040053405,6.308571429,3.908571429,6.12,5.137142857,4.971428571,4.897142857
38,70,80,50,50,1,1,1,10,3,10,4,3,150,6.577027027,6.121621622,6.413513514,5.29105474,5.26835781,5.140186916,6.154285714,4.274285714,6.102857143,4.805714286,4.662857143,4.708571429
38,70,80,50,50,1,1,1,10,3,10,4,4,200,6.741891892,6.271621622,6.581081081,5.235294118,5.212566845,5.088235294,6.377142857,4.44,6.251428571,4.851428571,4.702857143,4.674285714
38,70,80,50,50,1,1,1,10,3,10,4,5,250,6.806756757,6.27972973,6.656756757,5.267022697,5.248331108,5.112149533,6.12,3.862857143,5.885714286,4.817142857,4.765714286,4.611428571
38,70,80,50,50,1,1,1,10,3,10,4,6,300,6.852702703,6.37972973,6.7,5.312834225,5.292780749,5.156417112,5.908571429,3.885714286,5.76,4.371428571,4.308571429,4.245714286
38,70,80,50,50,1,1,1,10,3,10,4,7,350,6.824324324,6.294594595,6.655405405,5.286096257,5.262032086,5.114973262,5.982857143,3.725714286,5.834285714,4.737142857,4.651428571,4.605714286
38,70,80,50,50,1,1,1,10,3,10,4,8,400,6.895945946,6.459459459,6.759459459,5.169559413,5.156208278,5.036048064,5.908571429,4.068571429,5.805714286,4.851428571,4.788571429,4.742857143
38,70,80,50,50,1,1,1,10,3,10,4,9,450,6.781081081,6.390540541,6.614864865,5.07486631,5.057486631,4.909090909,6.177142857,4.52,6.074285714,5.022857143,4.954285714,4.925714286
38,70,80,50,50,1,1,1,10,3,10,4,10,500,6.832432432,6.347297297,6.659459459,5.004016064,4.994645248,4.832663989,6.468571429,4.417142857,6.4,5.165714286,5.125714286,5.097142857
38,70,80,50,50,1,1,1,10,3,10,4,11,550,6.793243243,6.459459459,6.674324324,5.020026702,5.014686248,4.906542056,6.165714286,4.771428571,6.04,5.108571429,5.068571429,4.965714286
38,70,80,50,50,1,1,1,10,3,10,4,12,600,6.690540541,6.291891892,6.483783784,5.194926569,5.188251001,4.993324433,6.125714286,4.451428571,6.034285714,4.948571429,4.908571429,4.845714286
38,70,80,50,50,1,1,1,10,3,10,4,13,650,6.739189189,6.214864865,6.558108108,5.138851802,5.122830441,4.961281709,6.234285714,4.022857143,6.074285714,5.08,5.005714286,4.914285714
38,70,80,50,50,1,1,1,10,3,10,4,14,700,6.871621622,6.386486486,6.674324324,5.163101604,5.147058824,4.965240642,6.228571429,4.165714286,6.005714286,4.645714286,4.588571429,4.434285714
38,70,80,50,50,1,1,1,10,3,10,4,15,750,6.847297297,6.372972973,6.689189189,5.03070761,5.009345794,4.874499332,6.342857143,4.337142857,6.217142857,5.091428571,5,4.965714286
38,70,80,50,50,1,1,1,10,3,10,4,16,800,6.635135135,6.141891892,6.467567568,5.319092123,5.304405874,5.154873164,5.988571429,3.908571429,5.874285714,4.971428571,4.902857143,4.851428571
38,70,80,50,50,1,1,1,10,3,10,4,17,850,6.67027027,6.227027027,6.47027027,5.169559413,5.158878505,4.978638184,6.057142857,4.211428571,5.942857143,5.051428571,4.977142857,4.908571429
38,70,80,50,50,1,1,1,10,3,10,4,18,900,6.474324324,6.006756757,6.233783784,5.241655541,5.218958611,5.010680908,6.228571429,4.28,6.131428571,5.217142857,5.091428571,5.091428571
38,70,80,50,50,1,1,1,10,3,10,4,19,950,6.67027027,6.168918919,6.482432432,5.060160428,5.044117647,4.88368984,6.548571429,4.468571429,6.44,5.217142857,5.108571429,5.068571429
38,70,80,50,50,1,1,1,10,3,10,4,20,1000,6.622972973,6.225675676,6.483783784,5.261682243,5.240320427,5.136181575,6.377142857,4.748571429,6.137142857,4.96,4.817142857,4.668571429
38,70,80,50,50,1,1,1,10,3,10,4,21,1050,6.610810811,6.174324324,6.398648649,5.293724967,5.275033378,5.100133511,6.017142857,4.24,5.834285714,4.811428571,4.662857143,4.56
38,70,80,50,50,1,1,1,10,3,10,4,22,1100,6.793243243,6.356756757,6.616216216,5.27540107,5.267379679,5.104278075,6.102857143,4.274285714,5.965714286,4.84,4.788571429,4.685714286
38,70,80,50,50,1,1,1,10,3,10,4,23,1150,6.824324324,6.37027027,6.678378378,5.368491322,5.340453939,5.222963952,5.937142857,4.011428571,5.794285714,4.811428571,4.697142857,4.674285714
38,70,80,50,50,1,1,1,10,3,10,4,24,1200,6.841891892,6.448648649,6.7,5.101468625,5.070761015,4.96929239,6.08,4.451428571,5.92,4.834285714,4.668571429,4.64
38,70,80,50,50,1,1,1,10,3,10,4,25,1250,6.721244926,6.395128552,6.543978349,5.178905207,5.164218959,5.008010681,5.891428571,4.531428571,5.817142857,5.057142857,4.977142857,4.965714286
38,70,80,50,50,1,1,1,10,3,10,4,26,1300,6.571621622,6.32027027,6.372972973,5.225935829,5.204545455,5.022727273,6.137142857,5.045714286,5.954285714,5.257142857,5.194285714,5.102857143
38,70,80,50,50,1,1,1,10,3,10,4,27,1350,6.671621622,6.260810811,6.495945946,5.243315508,5.225935829,5.080213904,5.822857143,4.131428571,5.56,4.937142857,4.817142857,4.628571429
38,70,80,50,50,1,1,1,10,3,10,4,28,1400,6.585135135,6.183783784,6.339189189,5.165997323,5.148594378,4.919678715,6.16,4.451428571,5.834285714,5.257142857,5.194285714,4.942857143
38,70,80,50,50,1,1,1,10,3,10,4,29,1450,6.708108108,6.289189189,6.485135135,5.174899866,5.158878505,4.963951936,6.177142857,4.445714286,5.88,4.714285714,4.605714286,4.377142857
38,70,80,50,50,1,1,1,10,3,10,4,30,1500,6.654054054,6.236486486,6.436486486,5.216288385,5.194926569,5.008010681,6.32,4.582857143,6.062857143,5.342857143,5.222857143,5.057142857
38,70,80,50,50,1,1,1,10,3,10,4,31,1550,6.617567568,6.156756757,6.409459459,5.263368984,5.254010695,5.065508021,6.12,4.205714286,5.811428571,4.942857143,4.868571429,4.6
38,70,80,50,50,1,1,1,10,3,10,4,32,1600,6.824324324,6.314864865,6.641891892,5.098798398,5.096128171,4.926568758,6.308571429,4.188571429,6.154285714,5,4.954285714,4.811428571
38,70,80,50,50,1,1,1,10,3,10,4,33,1650,6.702702703,6.190540541,6.532432432,5.040053405,5.02670227,4.870493992,6.325714286,4.154285714,6.228571429,5.051428571,5,4.96
38,70,80,50,50,1,1,1,10,3,10,4,34,1700,6.710810811,6.278378378,6.564864865,5.281708945,5.263017356,5.141522029,6.034285714,4.222857143,5.874285714,4.685714286,4.588571429,4.508571429
38,70,80,50,50,1,1,1,10,3,10,4,35,1750,6.709459459,6.17972973,6.543243243,5.308411215,5.29105474,5.146862483,5.92,3.691428571,5.805714286,4.954285714,4.868571429,4.828571429
38,70,80,50,50,1,1,1,10,3,10,4,36,1800,6.732432432,6.214864865,6.543243243,5.251001335,5.221628838,5.062750334,5.914285714,3.72,5.817142857,4.914285714,4.794285714,4.822857143
38,70,80,50,50,1,1,1,10,3,10,4,37,1850,6.731081081,6.294594595,6.52972973,5.080106809,5.05740988,4.875834446,6.257142857,4.388571429,6.102857143,5.011428571,4.937142857,4.88
38,70,80,50,50,1,1,1,10,3,10,4,38,1900,6.735135135,6.294594595,6.551351351,5.200267023,5.18024032,5.022696929,6.2,4.354285714,6,4.914285714,4.811428571,4.697142857
38,70,80,50,50,1,1,1,10,3,10,4,39,1950,6.736486486,6.372972973,6.590540541,5.189586115,5.17222964,5.053404539,5.914285714,4.411428571,5.72,4.817142857,4.708571429,4.588571429
38,70,80,50,50,1,1,1,10,3,10,4,40,2000,6.55,6.17027027,6.302702703,5.255006676,5.249666222,5.010680908,5.891428571,4.285714286,5.657142857,5.337142857,5.314285714,5.102857143
39,70,80,50,50,1,1,1,10,3,10,5,0,0,5.69738652,4.563961486,2.782668501,5.6125,4.497222222,2.761111111,5.38150289,1,2.560693642,5.52,1.175,2.75
39,70,80,50,50,1,1,1,10,3,10,5,1,50,6.448418157,5.961485557,6.119669876,5.308333333,5.266666667,5.002777778,5.699421965,3.76300578,5.312138728,5.31,5.065,4.88
39,70,80,50,50,1,1,1,10,3,10,5,2,100,6.543328748,6.145804677,6.246217331,5.209722222,5.194444444,4.929166667,5.815028902,4.225433526,5.658959538,5.32,5.195,5.115
39,70,80,50,50,1,1,1,10,3,10,5,3,150,6.623108666,6.33562586,6.438789546,5.1875,5.161111111,5.013888889,5.98265896,4.826589595,5.843930636,5.185,5.045,5.02
