BehaviorSpace results (NetLogo 6.1.0),,,,,,,,,,,,,,,,,,,,,,,,,
ev_rum_shape.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,
11/01/2019 09:59:41:108 +0000,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,
[run number],density,fraction_blue,circle_blue,circle_orange,similar_wanted_ethnic,similar_wanted_value,num_alternative,e_sqr,v_sqr,v_crl,e_crl,[step],ticks,"mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity =   ""minority""    and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""minority""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""minority""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""minority""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]"
1,70,50,50,50,1,1,1,30,0,30,0,12,600,6.866812227,3.585152838,6.777292576,5.088744589,5.069264069,4.993506494,6.787383178,3.268691589,6.73364486,5.182194617,5.169772257,5.140786749
1,70,50,50,50,1,1,1,30,0,30,0,13,650,6.925764192,3.587336245,6.855895197,5.138528139,5.127705628,5.075757576,6.78271028,3.21728972,6.719626168,5.126033058,5.109504132,5.064049587
1,70,50,50,50,1,1,1,30,0,30,0,14,700,6.770742358,3.465065502,6.628820961,4.82826087,4.810869565,4.704347826,6.735981308,3.21728972,6.672897196,5.303719008,5.270661157,5.231404959
1,70,50,50,50,1,1,1,30,0,30,0,15,750,6.762008734,3.593886463,6.648471616,4.915584416,4.896103896,4.794372294,6.679906542,3.280373832,6.586448598,5.33126294,5.320910973,5.256728778
1,70,50,50,50,1,1,1,30,0,30,0,16,800,6.766375546,3.5,6.637554585,4.88961039,4.863636364,4.766233766,6.707943925,3.21728972,6.640186916,5.233471074,5.204545455,5.169421488
1,70,50,50,50,1,1,1,30,0,30,0,17,850,6.737991266,3.486899563,6.641921397,4.960869565,4.941304348,4.856521739,6.815420561,3.327102804,6.761682243,5.401656315,5.391304348,5.362318841
1,70,50,50,50,1,1,1,30,0,30,0,18,900,6.860262009,3.598253275,6.729257642,4.872294372,4.861471861,4.74025974,6.845794393,3.352803738,6.775700935,5.211180124,5.202898551,5.151138716
1,70,50,50,50,1,1,1,30,0,30,0,19,950,6.77510917,3.430131004,6.650655022,4.768398268,4.75974026,4.66017316,6.799065421,3.235981308,6.73364486,5.276859504,5.254132231,5.204545455
1,70,50,50,50,1,1,1,30,0,30,0,20,1000,6.840611354,3.626637555,6.766375546,4.965292842,4.939262473,4.878524946,6.745327103,3.292056075,6.642523364,5.328512397,5.316115702,5.25
1,70,50,50,50,1,1,1,30,0,30,0,21,1050,6.818777293,3.508733624,6.652838428,4.751082251,4.729437229,4.58008658,6.789719626,3.240654206,6.721962617,5.119834711,5.105371901,5.066115702
1,70,50,50,50,1,1,1,30,0,30,0,22,1100,6.720524017,3.515283843,6.6069869,5.047722343,5.041214751,4.934924078,6.64953271,3.219626168,6.612149533,5.299586777,5.29338843,5.266528926
1,70,50,50,50,1,1,1,30,0,30,0,23,1150,6.949781659,3.580786026,6.829694323,4.976086957,4.969565217,4.858695652,6.864485981,3.261682243,6.808411215,5.132231405,5.123966942,5.080578512
1,70,50,50,50,1,1,1,30,0,30,0,24,1200,6.890829694,3.720524017,6.772925764,5.04989154,5.041214751,4.930585683,6.950934579,3.556074766,6.901869159,4.915289256,4.909090909,4.873966942
1,70,50,50,50,1,1,1,30,0,30,0,25,1250,6.903930131,3.635371179,6.831877729,4.986956522,4.980434783,4.915217391,6.810747664,3.313084112,6.759345794,5.105371901,5.099173554,5.059917355
1,70,50,50,50,1,1,1,30,0,30,0,26,1300,6.958515284,3.709606987,6.860262009,4.89154013,4.874186551,4.79175705,6.852803738,3.373831776,6.803738318,5.154958678,5.140495868,5.113636364
1,70,50,50,50,1,1,1,30,0,30,0,27,1350,6.901746725,3.587336245,6.799126638,5.064935065,5.04978355,4.952380952,6.838785047,3.280373832,6.757009346,4.946280992,4.94214876,4.884297521
1,70,50,50,50,1,1,1,30,0,30,0,28,1400,7.017467249,3.652838428,6.888646288,4.718004338,4.696312364,4.592190889,6.822429907,3.224299065,6.726635514,5.202898551,5.180124224,5.115942029
1,70,50,50,50,1,1,1,30,0,30,0,29,1450,6.886462882,3.524017467,6.829694323,5.210412148,5.193058568,5.145336226,6.876168224,3.268691589,6.785046729,5.028985507,5.020703934,4.956521739
1,70,50,50,50,1,1,1,30,0,30,0,30,1500,6.986899563,3.425764192,6.945414847,4.95021645,4.937229437,4.917748918,6.941588785,3.140186916,6.871495327,4.991735537,4.97107438,4.921487603
1,70,50,50,50,1,1,1,30,0,30,0,31,1550,6.899563319,3.611353712,6.838427948,4.898047722,4.889370933,4.84164859,6.927570093,3.413551402,6.873831776,5.026859504,5.01446281,4.975206612
1,70,50,50,50,1,1,1,30,0,30,0,32,1600,6.903930131,3.517467249,6.844978166,5.025974026,5.019480519,4.971861472,6.855140187,3.235981308,6.78271028,5.008264463,4.997933884,4.940082645
1,70,50,50,50,1,1,1,30,0,30,0,33,1650,6.759825328,3.471615721,6.720524017,5.041125541,5.034632035,5.010822511,6.651869159,3.142523364,6.579439252,5.333333333,5.31884058,5.260869565
1,70,50,50,50,1,1,1,30,0,30,0,34,1700,6.781659389,3.451965066,6.72489083,5.041214751,5.030368764,4.984815618,6.670560748,3.107476636,6.598130841,5.142561983,5.132231405,5.078512397
1,70,50,50,50,1,1,1,30,0,30,0,35,1750,6.858078603,3.454148472,6.77510917,4.852813853,4.83982684,4.777056277,6.864485981,3.228971963,6.792056075,5.191268191,5.172557173,5.120582121
1,70,50,50,50,1,1,1,30,0,30,0,36,1800,6.766375546,3.482532751,6.672489083,5.043290043,5.023809524,4.948051948,6.885514019,3.369158879,6.831775701,5.074380165,5.05785124,5.02892562
1,70,50,50,50,1,1,1,30,0,30,0,37,1850,6.858078603,3.508733624,6.742358079,4.789587852,4.770065076,4.663774403,6.974299065,3.378504673,6.88317757,5.123966942,5.115702479,5.053719008
1,70,50,50,50,1,1,1,30,0,30,0,38,1900,6.810043668,3.552401747,6.744541485,5.125541126,5.101731602,5.045454545,6.815420561,3.313084112,6.745327103,5.08677686,5.078512397,5.039256198
1,70,50,50,50,1,1,1,30,0,30,0,39,1950,6.748908297,3.486899563,6.652838428,4.984815618,4.969631236,4.880694143,6.714953271,3.214953271,6.670560748,5.233471074,5.227272727,5.202479339
1,70,50,50,50,1,1,1,30,0,30,0,40,2000,6.8930131,3.624454148,6.783842795,4.844155844,4.831168831,4.742424242,6.971962617,3.481308411,6.955607477,5.051652893,5.033057851,5.030991736
2,70,50,50,50,1,1,1,30,0,30,1,0,0,5.51626898,2.69197397,2.856832972,5.476415094,2.606132075,2.66745283,5.570175439,2.791666667,2.813596491,5.597777778,2.815555556,2.726666667
2,70,50,50,50,1,1,1,30,0,30,1,1,50,6.707158351,3.596529284,6.492407809,4.726415094,4.679245283,4.488207547,6.675438596,3.526315789,6.554824561,5.164444444,5.124444444,5.046666667
2,70,50,50,50,1,1,1,30,0,30,1,2,100,6.696312364,3.644251627,6.509761388,4.591981132,4.547169811,4.375,6.535087719,3.436403509,6.410087719,5.345211581,5.316258352,5.231625835
2,70,50,50,50,1,1,1,30,0,30,1,3,150,6.819956616,3.557483731,6.629067245,4.856132075,4.816037736,4.639150943,6.885964912,3.578947368,6.75,4.799554566,4.770601336,4.670378619
2,70,50,50,50,1,1,1,30,0,30,1,4,200,6.765726681,3.661605206,6.626898048,4.811320755,4.79245283,4.674528302,6.760964912,3.635964912,6.63377193,4.862222222,4.831111111,4.72
2,70,50,50,50,1,1,1,30,0,30,1,5,250,6.616052061,3.496746204,6.431670282,4.820754717,4.778301887,4.622641509,6.833333333,3.682017544,6.717105263,4.988864143,4.946547884,4.868596882
2,70,50,50,50,1,1,1,30,0,30,1,6,300,6.848156182,3.796095445,6.722342733,4.784869976,4.756501182,4.650118203,6.896929825,3.813596491,6.765350877,4.951111111,4.922222222,4.815555556
2,70,50,50,50,1,1,1,30,0,30,1,7,350,6.861171367,3.754880694,6.750542299,4.681603774,4.662735849,4.554245283,6.776315789,3.629385965,6.714912281,4.924444444,4.913333333,4.868888889
2,70,50,50,50,1,1,1,30,0,30,1,8,400,6.835140998,3.770065076,6.702819957,4.766509434,4.745283019,4.613207547,6.850877193,3.743421053,6.780701754,4.804444444,4.793333333,4.742222222
2,70,50,50,50,1,1,1,30,0,30,1,9,450,6.852494577,3.715835141,6.698481562,4.83490566,4.785377358,4.643867925,6.734649123,3.541666667,6.618421053,4.702222222,4.677777778,4.606666667
2,70,50,50,50,1,1,1,30,0,30,1,10,500,6.8329718,3.696312364,6.726681128,4.910377358,4.900943396,4.806603774,6.800438596,3.640350877,6.673245614,4.757777778,4.737777778,4.617777778
2,70,50,50,50,1,1,1,30,0,30,1,11,550,6.806941432,3.828633406,6.711496746,4.771226415,4.752358491,4.66509434,6.692982456,3.679824561,6.600877193,4.821826281,4.80623608,4.730512249
2,70,50,50,50,1,1,1,30,0,30,1,12,600,6.748373102,3.637744035,6.681127983,4.865566038,4.860849057,4.797169811,6.627192982,3.486842105,6.552631579,4.861607143,4.852678571,4.78125
2,70,50,50,50,1,1,1,30,0,30,1,13,650,6.939262473,3.700650759,6.845986985,4.879432624,4.8321513,4.773049645,6.916666667,3.638157895,6.820175439,4.631696429,4.591517857,4.537946429
2,70,50,50,50,1,1,1,30,0,30,1,14,700,6.984815618,3.713665944,6.954446855,4.702830189,4.702830189,4.669811321,6.822368421,3.515350877,6.75,4.719376392,4.719376392,4.645879733
2,70,50,50,50,1,1,1,30,0,30,1,15,750,6.765726681,3.672451193,6.694143167,4.962085308,4.940758294,4.881516588,6.824561404,3.695175439,6.679824561,4.706013363,4.688195991,4.561247216
2,70,50,50,50,1,1,1,30,0,30,1,16,800,6.763557484,3.685466377,6.659436009,4.862884161,4.825059102,4.735224586,6.701754386,3.576754386,6.570175439,4.817371938,4.795100223,4.697104677
2,70,50,50,50,1,1,1,30,0,30,1,17,850,6.84164859,3.663774403,6.718004338,4.858156028,4.848699764,4.742316785,6.842105263,3.646929825,6.756578947,4.837777778,4.811111111,4.733333333
2,70,50,50,50,1,1,1,30,0,30,1,18,900,6.90021692,3.603036876,6.785249458,4.853773585,4.823113208,4.721698113,7.015350877,3.675438596,6.912280702,4.413333333,4.391111111,4.315555556
2,70,50,50,50,1,1,1,30,0,30,1,19,950,6.82173913,3.713043478,6.710869565,4.754716981,4.735849057,4.617924528,6.962719298,3.811403509,6.85745614,4.673333333,4.671111111,4.582222222
2,70,50,50,50,1,1,1,30,0,30,1,20,1000,6.665943601,3.631236443,6.594360087,4.860849057,4.858490566,4.787735849,6.802631579,3.739035088,6.723684211,4.751111111,4.744444444,4.666666667
2,70,50,50,50,1,1,1,30,0,30,1,21,1050,6.707158351,3.572668113,6.63340564,4.735849057,4.719339623,4.662735849,6.782894737,3.620614035,6.714912281,4.83518931,4.812917595,4.759465479
2,70,50,50,50,1,1,1,30,0,30,1,22,1100,6.839479393,3.698481562,6.763557484,4.625592417,4.613744076,4.54028436,6.964912281,3.787280702,6.855263158,4.897550111,4.888641425,4.788418708
2,70,50,50,50,1,1,1,30,0,30,1,23,1150,6.806941432,3.609544469,6.728850325,4.424528302,4.424528302,4.339622642,6.890350877,3.657894737,6.824561404,5.075555556,5.075555556,5.008888889
2,70,50,50,50,1,1,1,30,0,30,1,24,1200,6.911062907,3.748373102,6.843817787,4.718676123,4.699763593,4.65248227,6.848684211,3.657894737,6.739035088,4.655555556,4.631111111,4.537777778
2,70,50,50,50,1,1,1,30,0,30,1,25,1250,6.893709328,3.73318872,6.785249458,4.666666667,4.635933806,4.53427896,6.918859649,3.710526316,6.793859649,4.812917595,4.797327394,4.699331849
2,70,50,50,50,1,1,1,30,0,30,1,26,1300,6.780911063,3.724511931,6.696312364,4.789099526,4.774881517,4.694312796,6.675438596,3.583333333,6.559210526,4.933184855,4.922048998,4.817371938
2,70,50,50,50,1,1,1,30,0,30,1,27,1350,6.514099783,3.470715835,6.436008677,5.129716981,5.113207547,5.04245283,6.662280702,3.583333333,6.546052632,4.631111111,4.617777778,4.515555556
2,70,50,50,50,1,1,1,30,0,30,1,28,1400,6.893709328,3.659436009,6.787418655,4.687943262,4.650118203,4.572104019,6.99122807,3.721491228,6.905701754,4.792410714,4.756696429,4.705357143
2,70,50,50,50,1,1,1,30,0,30,1,29,1450,6.878524946,3.631236443,6.806941432,4.522458629,4.505910165,4.451536643,6.771929825,3.495614035,6.706140351,4.991111111,4.968888889,4.917777778
2,70,50,50,50,1,1,1,30,0,30,1,30,1500,6.650759219,3.585683297,6.559652928,4.693396226,4.662735849,4.596698113,6.708333333,3.611842105,6.631578947,4.848552339,4.817371938,4.768374165
2,70,50,50,50,1,1,1,30,0,30,1,31,1550,6.813449024,3.715835141,6.752711497,4.851415094,4.804245283,4.780660377,6.765350877,3.629385965,6.638157895,4.771111111,4.731111111,4.646666667
2,70,50,50,50,1,1,1,30,0,30,1,32,1600,6.746203905,3.698481562,6.62472885,4.752358491,4.728773585,4.625,6.662280702,3.585526316,6.565789474,4.86636971,4.839643653,4.763919822
2,70,50,50,50,1,1,1,30,0,30,1,33,1650,6.737527115,3.618221258,6.626898048,4.898584906,4.882075472,4.778301887,6.695175439,3.541666667,6.603070175,4.757238307,4.741648107,4.663697105
2,70,50,50,50,1,1,1,30,0,30,1,34,1700,6.924078091,3.687635575,6.843817787,4.478773585,4.476415094,4.405660377,6.912280702,3.653508772,6.809210526,4.755011136,4.739420935,4.636971047
2,70,50,50,50,1,1,1,30,0,30,1,35,1750,6.843817787,3.744034707,6.778741866,4.907801418,4.884160757,4.829787234,6.76754386,3.627192982,6.682017544,4.624444444,4.608888889,4.544444444
2,70,50,50,50,1,1,1,30,0,30,1,36,1800,6.928416486,3.787418655,6.839479393,4.83490566,4.816037736,4.731132075,6.934210526,3.752192982,6.853070175,4.665178571,4.654017857,4.589285714
2,70,50,50,50,1,1,1,30,0,30,1,37,1850,6.926247289,3.798264642,6.822125813,4.551886792,4.54009434,4.448113208,6.850877193,3.697368421,6.760964912,4.828888889,4.808888889,4.728888889
2,70,50,50,50,1,1,1,30,0,30,1,38,1900,6.915401302,3.780911063,6.84164859,4.674528302,4.662735849,4.596698113,6.881578947,3.714912281,6.837719298,4.582222222,4.568888889,4.535555556
2,70,50,50,50,1,1,1,30,0,30,1,39,1950,6.796095445,3.648590022,6.744034707,4.546099291,4.53427896,4.491725768,6.782894737,3.603070175,6.699561404,4.802222222,4.788888889,4.715555556
2,70,50,50,50,1,1,1,30,0,30,1,40,2000,6.557483731,3.531453362,6.485900217,4.658018868,4.655660377,4.580188679,6.644736842,3.585526316,6.592105263,4.988864143,4.986636971,4.935412027
3,70,50,50,50,1,1,1,30,0,30,2,0,0,5.651709402,2.820512821,2.788461538,5.757777778,2.92,2.84,5.75161987,2.948164147,2.917926566,5.617336152,2.860465116,2.786469345
3,70,50,50,50,1,1,1,30,0,30,2,1,50,6.728632479,3.91025641,6.598290598,5.273942094,5.23830735,5.131403118,6.69762419,3.842332613,6.522678186,5.183932347,5.156448203,5.019027484
3,70,50,50,50,1,1,1,30,0,30,2,2,100,6.927350427,4.042735043,6.841880342,5.282222222,5.262222222,5.186666667,6.6825054,3.760259179,6.544276458,5.095338983,5.082627119,4.966101695
3,70,50,50,50,1,1,1,30,0,30,2,3,150,6.935897436,4.147435897,6.801282051,5.171111111,5.162222222,5.044444444,6.846320346,4.034632035,6.729437229,5.150105708,5.128964059,5.023255814
3,70,50,50,50,1,1,1,30,0,30,2,4,200,6.91025641,3.974358974,6.764957265,5.095555556,5.08,4.953333333,6.915766739,3.956803456,6.777537797,5.088794926,5.065539112,4.945031712
3,70,50,50,50,1,1,1,30,0,30,2,5,250,6.987179487,4.008547009,6.893162393,5.357777778,5.346666667,5.262222222,6.870410367,3.861771058,6.75161987,5.040169133,5.027484144,4.921775899
3,70,50,50,50,1,1,1,30,0,30,2,6,300,6.97008547,3.873931624,6.867521368,4.964444444,4.953333333,4.855555556,6.892008639,3.760259179,6.777537797,5.063424947,5.054968288,4.953488372
3,70,50,50,50,1,1,1,30,0,30,2,7,350,7.053418803,4.117521368,6.923076923,5.057777778,5.046666667,4.915555556,7.034557235,4.060475162,6.963282937,5.061310782,5.057082452,4.997885835
3,70,50,50,50,1,1,1,30,0,30,2,8,400,6.967948718,4.185897436,6.86965812,4.871111111,4.86,4.76,6.941684665,4.120950324,6.844492441,5.321353066,5.319238901,5.234672304
3,70,50,50,50,1,1,1,30,0,30,2,9,450,6.965811966,4.074786325,6.863247863,5.062222222,5.055555556,4.957777778,6.861771058,3.941684665,6.742980562,4.961945032,4.953488372,4.843551797
3,70,50,50,50,1,1,1,30,0,30,2,10,500,7.077087794,4.211991435,6.903640257,4.98,4.944444444,4.775555556,6.926565875,4.012958963,6.812095032,5.002118644,4.991525424,4.913135593
3,70,50,50,50,1,1,1,30,0,30,2,11,550,7.104700855,4.070512821,6.987179487,5.066666667,5.051111111,4.933333333,6.911447084,3.833693305,6.850971922,4.953488372,4.949260042,4.904862579
3,70,50,50,50,1,1,1,30,0,30,2,12,600,7.057692308,4.070512821,6.923076923,4.917594655,4.906458797,4.775055679,6.928725702,3.90712743,6.838012959,5.177589852,5.169133192,5.090909091
3,70,50,50,50,1,1,1,30,0,30,2,13,650,7.237179487,4.30982906,7.004273504,4.904444444,4.891111111,4.655555556,7.01511879,4.049676026,6.885529158,4.875264271,4.868921776,4.754756871
3,70,50,50,50,1,1,1,30,0,30,2,14,700,7.066239316,4.061965812,6.942307692,4.595555556,4.566666667,4.464444444,7.142548596,4.103671706,7.11663067,5.355932203,5.330508475,5.332627119
3,70,50,50,50,1,1,1,30,0,30,2,15,750,7.136752137,3.916666667,6.987179487,4.851111111,4.837777778,4.691111111,7.045356371,3.786177106,6.976241901,5.05720339,5.048728814,4.993644068
3,70,50,50,50,1,1,1,30,0,30,2,16,800,7.083333333,4.175213675,6.89957265,4.957777778,4.946666667,4.762222222,7.010799136,4.066954644,6.96112311,5.233050847,5.226694915,5.188559322
3,70,50,50,50,1,1,1,30,0,30,2,17,850,7.087606838,4.209401709,7.027777778,4.782222222,4.768888889,4.715555556,6.889848812,3.976241901,6.861771058,5.22832981,5.21987315,5.205073996
3,70,50,50,50,1,1,1,30,0,30,2,18,900,7.128205128,4.252136752,7.061965812,4.946666667,4.937777778,4.873333333,6.965442765,4.05399568,6.874730022,5,4.99577167,4.915433404
3,70,50,50,50,1,1,1,30,0,30,2,19,950,6.997863248,4.055555556,6.852564103,4.833333333,4.822222222,4.686666667,6.816414687,3.846652268,6.762419006,5.360169492,5.345338983,5.302966102
3,70,50,50,50,1,1,1,30,0,30,2,20,1000,7.098290598,4.002136752,6.933760684,4.568888889,4.562222222,4.393333333,7.090712743,3.956803456,7.064794816,5.30720339,5.305084746,5.286016949
3,70,50,50,50,1,1,1,30,0,30,2,21,1050,6.961538462,4.115384615,6.848290598,4.982222222,4.973333333,4.866666667,6.801295896,3.926565875,6.740820734,5.105708245,5.095137421,5.044397463
3,70,50,50,50,1,1,1,30,0,30,2,22,1100,7.134615385,4.158119658,7.019230769,4.902222222,4.888888889,4.777777778,6.889848812,3.876889849,6.861771058,5.125,5.116525424,5.101694915
3,70,50,50,50,1,1,1,30,0,30,2,23,1150,7.138888889,4.121794872,7.004273504,4.763919822,4.750556793,4.623608018,7.114470842,4.064794816,7.041036717,5.226215645,5.213530655,5.154334038
3,70,50,50,50,1,1,1,30,0,30,2,24,1200,7.055555556,4.096153846,6.963675214,4.734966592,4.719376392,4.632516704,6.974082073,3.976241901,6.887688985,5.194503171,5.186046512,5.11627907
3,70,50,50,50,1,1,1,30,0,30,2,25,1250,7.064102564,4.068376068,6.978632479,4.915555556,4.906666667,4.824444444,6.993520518,3.963282937,6.933045356,5.139830508,5.133474576,5.082627119
3,70,50,50,50,1,1,1,30,0,30,2,26,1300,7.047008547,4.117521368,6.929487179,4.942222222,4.922222222,4.811111111,7.09287257,4.123110151,7.025917927,5.073995772,5.063424947,5.016913319
3,70,50,50,50,1,1,1,30,0,30,2,27,1350,7.104700855,4.230769231,6.987179487,4.904444444,4.897777778,4.784444444,7.064794816,4.161987041,6.980561555,4.963983051,4.955508475,4.879237288
3,70,50,50,50,1,1,1,30,0,30,2,28,1400,7.138888889,4.091880342,7.064102564,5.006666667,5.002222222,4.931111111,6.92224622,3.844492441,6.807775378,5.04670913,5.040339703,4.932059448
3,70,50,50,50,1,1,1,30,0,30,2,29,1450,6.974358974,4.05982906,6.854700855,5.044444444,5.031111111,4.917777778,6.939524838,3.991360691,6.859611231,5.063424947,5.052854123,4.987315011
3,70,50,50,50,1,1,1,30,0,30,2,30,1500,7.021367521,4.055555556,6.905982906,4.886666667,4.88,4.775555556,7.041036717,4.051835853,6.924406048,4.911205074,4.89640592,4.78858351
3,70,50,50,50,1,1,1,30,0,30,2,31,1550,6.771367521,3.829059829,6.711538462,5.195555556,5.191111111,5.135555556,6.928725702,3.956803456,6.796976242,4.923890063,4.917547569,4.792811839
3,70,50,50,50,1,1,1,30,0,30,2,32,1600,6.942307692,4.13034188,6.841880342,4.826666667,4.811111111,4.722222222,6.870410367,4.028077754,6.734341253,5.306553911,5.291754757,5.173361522
