"ID","run","circle_orange","density","secondary","circle_blue","fraction_blue","dominant","step","et_sq_bl","et_cl_bl","et_sq_or","et_cl_or","vl_sq_bl","vl_cl_bl","vl_sq_or","vl_cl_or","de_sq_bl","de_cl_bl","de_sq_or","de_cl_or","dv_sq_bl","dv_cl_bl","dv_sq_or","dv_cl_or","et_sq_bl_v","et_cl_bl_v","et_sq_or_v","et_cl_or_v","vl_sq_bl_v","vl_cl_bl_v","vl_sq_or_v","vl_cl_or_v","de_sq_bl_v","de_cl_bl_v","de_sq_or_v","de_cl_or_v","dv_sq_bl_v","dv_cl_bl_v","dv_sq_or_v","dv_cl_or_v"
"asym_dom",123,50,70,0,50,80,6,2000,0.951767288341986,0.801221461187214,0.726385407964355,0.202325901458849,0.770021790681279,0.767866927592955,0.788338902812587,0.86154004954583,1.17533244907947,0.989424194093377,3.81877184129237,1.06367287501054,1.5291153245079,1.54678841782014,1.56548958975556,1.73548322272853,0.0140643576303042,0.0311944119889783,0.0806501718621171,0.0329063804354022,0.0776163553930195,0.0565750343532066,0.0772342756790824,0.0278298426788827,0.0214476545306826,0.0475703895772532,2.22904326322857,0.90948033876693,0.306074886165598,0.229569783067824,0.304568180467331,0.112927743122804
"asym_dom",86,50,70,0,50,80,4,2000,0.879283143756827,0.779795677136102,0.390024630541872,0.258333333333333,0.655936315146842,0.642840256670044,0.593609742747674,0.724917491749175,1.10776307606682,0.982423994069877,1.89099707839849,1.25250443262411,1.30542784117106,1.29205930309756,1.18138707535918,1.45702821109013,0.0239604441620421,0.0361304197761739,0.0844987823712303,0.0382631626448257,0.0777903832372818,0.0545787914584218,0.0805805124632184,0.0550108515649007,0.0380304215602261,0.057346812352193,1.98631489021474,0.899453075835122,0.308111778634052,0.220486842430643,0.319162909154902,0.222232274421205
"asym_dom",96,50,70,0,50,80,4,2000,0.889670965608465,0.797700501253133,0.405119777972539,0.234344598054275,0.621800595238095,0.644628759398497,0.579929886064855,0.732962109575013,1.09946499736343,0.985806903237822,2.12310622897356,1.22812684768272,1.28796521935501,1.24632769655376,1.20123642311735,1.41711173193731,0.0257215977694264,0.0317556824569737,0.0811750289565194,0.0331780794948998,0.0767767076333894,0.0535912322975038,0.0931463963302506,0.0466922068546492,0.0392827535809871,0.0484981788431562,2.22945653189658,0.911229561560234,0.329409021058689,0.200326720633148,0.399642862739123,0.174537816678497
"asym_dom",98,50,70,0,50,80,4,2000,0.879773015873015,0.792133090860106,0.42313258636788,0.286601631393298,0.658588888888889,0.66250252576278,0.591853408029879,0.714054232804233,1.10258443856151,0.992748815312662,2.09387561709417,1.41825089139339,1.3317644641319,1.31064963384923,1.19681541867393,1.41263600119234,0.0289369063033908,0.0328495116213526,0.0769769991329865,0.0460109357391392,0.0763557048829023,0.0599371373544578,0.0949481612820566,0.0497995427499165,0.0454500683758682,0.0515954447117045,1.88499321216162,1.12670411331111,0.312224900944367,0.234581706444634,0.388251019312873,0.194905232950188
"asym_dom",110,50,70,0,50,80,5,2000,0.913748290013679,0.802127935642921,0.584357142857143,0.23887010425472,0.680755325385968,0.680798300246529,0.697863095238095,0.771407438715131,1.14390058968266,1.00416562045673,2.90436585365854,1.18722973225788,1.34103680639942,1.3827066253069,1.37473782670963,1.56673448793306,0.0192787737745622,0.0344577715533317,0.0924004381317016,0.0458066623674453,0.0792191023112012,0.0554920965628309,0.0835724583447283,0.0484898106537628,0.0302136240152229,0.0540020940278108,2.28254821924423,1.13155216285129,0.307417946692866,0.228904481489031,0.32431159650718,0.200020104712271
"asym_dom",104,50,70,0,50,80,5,2000,0.920999304831422,0.803857142857142,0.619333090379009,0.242734213250518,0.670507473062218,0.705574500768049,0.685665694849368,0.775103519668737,1.16071145266425,1.01308023483366,2.99887601657205,1.17534461152882,1.40037883136718,1.35376129448718,1.43203731954919,1.48716420874919,0.0165630220055893,0.0331083326009129,0.0983136499912193,0.0410520135407255,0.088905945267864,0.0572713162086817,0.0727025239364889,0.0503496199699488,0.0263068902712158,0.0525856496780122,2.30506020367224,0.962504827170917,0.387806097315996,0.210831547195292,0.317127071624801,0.185350869888862
"asym_dom",115,50,70,0,50,80,5,2000,0.929704827136334,0.819638904698665,0.633732492997199,0.232582972582973,0.701881930854534,0.720283943590716,0.737016806722689,0.802914862914863,1.13971906657713,1.00478997217949,3.43918111125047,1.26219654971894,1.41780150032615,1.42644467260123,1.48877394957983,1.59008629714512,0.0186674880826362,0.0308735063294931,0.106430147058824,0.0396062376293213,0.0783864372721674,0.0554885608956878,0.0906990441146875,0.0460518708530469,0.0280537768713593,0.0463971614161479,3.13446053346088,1.16643819593114,0.319848018645353,0.217623533139914,0.37008837960557,0.180613277420965
"asym_dom",128,50,70,0,50,80,6,2000,0.949829207251082,0.797355037252995,0.83769442450347,0.184808763931104,0.740055127164502,0.781647230320699,0.856359176836564,0.844433890577508,1.2052731983603,1.01179311884917,3.95253234920758,0.871991738858389,1.49650128704582,1.546357359226,1.73168533433396,1.67057018872646,0.0134667639778806,0.0296600007485864,0.0597222253874562,0.0315027088769099,0.0888337416304543,0.0480018408668404,0.0569426604753539,0.0331582269835724,0.0216841901584581,0.0477585481849046,1.32958344367651,0.701338235170613,0.363248642961542,0.187869395170401,0.232843329174832,0.129774523973098
"asym_dom",127,50,70,0,50,80,6,2000,0.946344317543532,0.773993069850417,0.73516276567124,0.288603845293986,0.758626661673844,0.746382256072457,0.750780199085284,0.833970489604293,1.19965542519074,0.981170350043739,3.48165545690969,1.36679821091793,1.4906206852251,1.51992064715087,1.47520322096864,1.69828389669143,0.0151284031799668,0.0316078105784151,0.0891742038634062,0.0460913909884383,0.0742647118470098,0.0585478038188159,0.105155637830804,0.0399911288259657,0.0243112773276699,0.050793612488453,2.00006365304049,1.03377111137724,0.286721713871997,0.242789458052878,0.405985614867299,0.165837552585682
"asym_dom",108,50,70,0,50,80,5,2000,0.917803107058425,0.790848629954776,0.651736622484045,0.269882179675994,0.710459304289092,0.722577480712956,0.732007854688267,0.796778350515464,1.16905251497237,1.00734413808455,3.03250202235507,1.2557499876955,1.42881260084806,1.43721454954995,1.47214912998418,1.58480089498131,0.021605271761617,0.0366136956729532,0.0967250608757115,0.0393803139634502,0.0816668773556595,0.0539435725526359,0.0754516606243659,0.0482706244388146,0.035053285278098,0.0594035721313914,2.09409779168072,0.852583888393938,0.330307230746761,0.213409658301763,0.305169364656155,0.190966541147205
