BehaviorSpace results (NetLogo 6.1.0),,,,,,,,,,,,,,,,,,,,,,,,,
ev_rum_shape.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,
11/01/2019 12:06:47:337 +0000,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,
[run number],density,fraction_blue,circle_blue,circle_orange,similar_wanted_ethnic,similar_wanted_value,num_alternative,e_sqr,v_sqr,v_crl,e_crl,[step],ticks,"mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""local""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""local""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""local""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity =   ""minority""    and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity =   ""minority""   and shape = ""circle""  and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors)]  of turtles  with [ethnicity = ""minority""   and shape =  ""square""   and count (turtles-on neighbors) >= 1]","mean [count (turtles-on neighbors) with [ethnicity = [ethnicity] of myself]] of turtles with [ethnicity = ""minority""  and shape =   ""square""   and count (turtles-on neighbors) >= 1]","mean  [count (turtles-on neighbors) with [shape = [shape] of myself]] of turtles with [ethnicity = ""minority""   and shape =   ""square""  and count (turtles-on neighbors) >= 1]"
14,70,50,50,50,1,1,1,30,12,30,14,25,1250,6.192560175,6.179431072,6.188183807,5.546666667,5.542222222,5.542222222,6.010845987,5.997830803,6.004338395,5.824894515,5.820675105,5.818565401
14,70,50,50,50,1,1,1,30,12,30,14,26,1300,6.272925764,6.237991266,6.266375546,5.571111111,5.571111111,5.568888889,5.947939262,5.917570499,5.934924078,5.691331924,5.687103594,5.674418605
14,70,50,50,50,1,1,1,30,12,30,14,27,1350,6.082969432,6.076419214,6.076419214,5.671111111,5.664444444,5.662222222,5.993492408,5.984815618,5.989154013,5.706751055,5.702531646,5.70464135
14,70,50,50,50,1,1,1,30,12,30,14,28,1400,6.072052402,6.06768559,6.061135371,5.566666667,5.566666667,5.555555556,6.125813449,6.121475054,6.121475054,5.713080169,5.713080169,5.708860759
14,70,50,50,50,1,1,1,30,12,30,14,29,1450,6.18558952,6.181222707,6.174672489,5.813333333,5.811111111,5.8,5.648590022,5.64208243,5.639913232,5.85021097,5.85021097,5.843881857
14,70,50,50,50,1,1,1,30,12,30,14,30,1500,6.008733624,5.997816594,6.004366812,5.822222222,5.82,5.82,6,5.99132321,5.986984816,5.839662447,5.835443038,5.824894515
14,70,50,50,50,1,1,1,30,12,30,14,31,1550,5.965065502,5.965065502,5.938864629,5.657777778,5.657777778,5.631111111,6.006507592,6.006507592,6.004338395,5.723628692,5.723628692,5.721518987
14,70,50,50,50,1,1,1,30,12,30,14,32,1600,5.805676856,5.796943231,5.781659389,5.784444444,5.784444444,5.76,6.201735358,6.193058568,6.186550976,5.765822785,5.765822785,5.751054852
14,70,50,50,50,1,1,1,30,12,30,14,33,1650,5.895196507,5.88209607,5.88209607,5.64,5.635555556,5.626666667,6.119305857,6.106290672,6.112798265,5.672995781,5.668776371,5.666666667
14,70,50,50,50,1,1,1,30,12,30,14,34,1700,5.88209607,5.879912664,5.879912664,5.673333333,5.664444444,5.668888889,6.288503254,6.284164859,6.284164859,5.573839662,5.567510549,5.571729958
14,70,50,50,50,1,1,1,30,12,30,14,35,1750,5.879912664,5.868995633,5.871179039,5.771111111,5.768888889,5.762222222,6.065075922,6.054229935,6.045553145,5.675105485,5.672995781,5.656118143
14,70,50,50,50,1,1,1,30,12,30,14,36,1800,5.967248908,5.958515284,5.96069869,5.542222222,5.54,5.535555556,5.986984816,5.978308026,5.978308026,5.782700422,5.780590717,5.774261603
14,70,50,50,50,1,1,1,30,12,30,14,37,1850,5.818777293,5.801310044,5.80349345,5.695555556,5.695555556,5.68,6.062906725,6.045553145,6.060737527,5.837552743,5.837552743,5.835443038
14,70,50,50,50,1,1,1,30,12,30,14,38,1900,6.013100437,6.008733624,6.008733624,5.48,5.475555556,5.475555556,5.924078091,5.919739696,5.921908894,5.96835443,5.964135021,5.966244726
14,70,50,50,50,1,1,1,30,12,30,14,39,1950,5.958515284,5.930131004,5.936681223,5.726666667,5.724444444,5.704444444,6.002169197,5.973969631,5.993492408,5.862869198,5.860759494,5.85443038
14,70,50,50,50,1,1,1,30,12,30,14,40,2000,5.757641921,5.753275109,5.755458515,5.495555556,5.495555556,5.493333333,6.05856833,6.054229935,6.056399132,5.829113924,5.829113924,5.827004219
15,70,50,50,50,1,1,1,30,12,30,15,0,0,5.602352941,2.731764706,2.741176471,5.612691466,2.768052516,2.960612691,5.566666667,2.864444444,2.66,5.623217923,2.967413442,2.951120163
15,70,50,50,50,1,1,1,30,12,30,15,1,50,6.112941176,5.905882353,6.049411765,5.774617068,5.759299781,5.715536105,6.044444444,5.848888889,5.993333333,5.786150713,5.771894094,5.739307536
15,70,50,50,50,1,1,1,30,12,30,15,2,100,6.070588235,5.962352941,6.042352941,5.846827133,5.846827133,5.820568928,6.066666667,5.964444444,6.053333333,5.739307536,5.739307536,5.727087576
15,70,50,50,50,1,1,1,30,12,30,15,3,150,6.016470588,5.950588235,6.004705882,5.927789934,5.927789934,5.916849015,5.98,5.917777778,5.968888889,5.778004073,5.778004073,5.767820774
15,70,50,50,50,1,1,1,30,12,30,15,4,200,5.967058824,5.955294118,5.964705882,5.901531729,5.901531729,5.899343545,6.026666667,6.015555556,6.02,5.712830957,5.712830957,5.706720978
15,70,50,50,50,1,1,1,30,12,30,15,5,250,5.889411765,5.861176471,5.887058824,5.905908096,5.905908096,5.903719912,6.086666667,6.06,6.071111111,5.647657841,5.647657841,5.633401222
15,70,50,50,50,1,1,1,30,12,30,15,6,300,6.129411765,6.115294118,6.117647059,6.032822757,6.032822757,6.021881838,5.962222222,5.948888889,5.933333333,5.484725051,5.484725051,5.458248473
15,70,50,50,50,1,1,1,30,12,30,15,7,350,6.122352941,6.108235294,6.117647059,5.927789934,5.925601751,5.923413567,5.868888889,5.855555556,5.844444444,5.682281059,5.680244399,5.6598778
15,70,50,50,50,1,1,1,30,12,30,15,8,400,6.016470588,5.995294118,5.988235294,5.984682713,5.98249453,5.958424508,5.988888889,5.968888889,5.957777778,5.541751527,5.539714868,5.513238289
15,70,50,50,50,1,1,1,30,12,30,15,9,450,5.941176471,5.92,5.936470588,5.673960613,5.663019694,5.669584245,6.08,6.06,6.068888889,5.763747454,5.753564155,5.753564155
15,70,50,50,50,1,1,1,30,12,30,15,10,500,6.063529412,6.054117647,6.056470588,5.730853392,5.730853392,5.72428884,6.002222222,5.993333333,5.991111111,5.83503055,5.83503055,5.824847251
15,70,50,50,50,1,1,1,30,12,30,15,11,550,6.009411765,5.985882353,6.009411765,5.656455142,5.654266958,5.656455142,6.044444444,6.022222222,6.031111111,5.647657841,5.645621181,5.635437882
15,70,50,50,50,1,1,1,30,12,30,15,12,600,5.896470588,5.882352941,5.891764706,5.698030635,5.693654267,5.693654267,6.206666667,6.193333333,6.186666667,5.749490835,5.745417515,5.731160896
15,70,50,50,50,1,1,1,30,12,30,15,13,650,5.809411765,5.788235294,5.785882353,5.673245614,5.671052632,5.651315789,6.051111111,6.031111111,6.033333333,5.737270876,5.735234216,5.720977597
15,70,50,50,50,1,1,1,30,12,30,15,14,700,5.757647059,5.745882353,5.72,5.886214442,5.873085339,5.851203501,5.822222222,5.811111111,5.82,5.83095723,5.818737271,5.82892057
15,70,50,50,50,1,1,1,30,12,30,15,15,750,6.056470588,6.032941176,6.051764706,6.024070022,6.021881838,6.01750547,5.957777778,5.933333333,5.951111111,5.519348269,5.519348269,5.515274949
15,70,50,50,50,1,1,1,30,12,30,15,16,800,5.976470588,5.964705882,5.964705882,5.730853392,5.713347921,5.719912473,6.131111111,6.12,6.122222222,5.425661914,5.409368635,5.417515275
15,70,50,50,50,1,1,1,30,12,30,15,17,850,5.872941176,5.858823529,5.872941176,5.785557987,5.768052516,5.783369803,6.084444444,6.068888889,6.075555556,5.621181263,5.606924644,5.615071283
15,70,50,50,50,1,1,1,30,12,30,15,18,900,6.007058824,5.997647059,6.004705882,5.612691466,5.603938731,5.608315098,6.031111111,6.02,6.026666667,5.511201629,5.50509165,5.509164969
15,70,50,50,50,1,1,1,30,12,30,15,19,950,6.028235294,6.007058824,6.021176471,5.496717724,5.485776805,5.490153173,5.864444444,5.844444444,5.851111111,5.737270876,5.727087576,5.725050916
15,70,50,50,50,1,1,1,30,12,30,15,20,1000,5.764705882,5.750588235,5.764705882,5.81619256,5.81619256,5.81619256,6.044444444,6.031111111,6.04,5.637474542,5.637474542,5.633401222
15,70,50,50,50,1,1,1,30,12,30,15,21,1050,5.771764706,5.755294118,5.767058824,5.562363239,5.562363239,5.557986871,6.037777778,6.022222222,6.028888889,5.727087576,5.727087576,5.718940937
15,70,50,50,50,1,1,1,30,12,30,15,22,1100,5.851764706,5.837647059,5.835294118,5.787746171,5.787746171,5.772428884,6.057777778,6.044444444,6.048888889,5.413441955,5.413441955,5.405295316
15,70,50,50,50,1,1,1,30,12,30,15,23,1150,5.894117647,5.891764706,5.865882353,5.654266958,5.654266958,5.628008753,6.040089087,6.037861915,6.037861915,5.643584521,5.643584521,5.641547862
15,70,50,50,50,1,1,1,30,12,30,15,24,1200,5.901176471,5.898823529,5.898823529,5.564551422,5.564551422,5.562363239,6.095555556,6.093333333,6.095555556,5.723014257,5.723014257,5.723014257
15,70,50,50,50,1,1,1,30,12,30,15,25,1250,6.169411765,6.162352941,6.162352941,5.549234136,5.547045952,5.542669584,5.962222222,5.955555556,5.935555556,5.578411405,5.576374745,5.553971487
15,70,50,50,50,1,1,1,30,12,30,15,26,1300,5.818823529,5.818823529,5.811764706,5.546052632,5.546052632,5.539473684,6.206666667,6.206666667,6.2,5.790224033,5.790224033,5.784114053
15,70,50,50,50,1,1,1,30,12,30,15,27,1350,5.68,5.677647059,5.668235294,5.759299781,5.757111597,5.748358862,6.14,6.137777778,6.14,5.57755102,5.575510204,5.57755102
15,70,50,50,50,1,1,1,30,12,30,15,28,1400,5.92,5.910588235,5.905882353,5.391684902,5.391684902,5.378555799,6.173333333,6.164444444,6.151111111,5.608961303,5.608961303,5.588594705
15,70,50,50,50,1,1,1,30,12,30,15,29,1450,5.731764706,5.727058824,5.727058824,5.479212254,5.479212254,5.474835886,6.1,6.095555556,6.093333333,5.810590631,5.810590631,5.804480652
15,70,50,50,50,1,1,1,30,12,30,15,30,1500,5.68,5.675294118,5.68,5.728665208,5.72428884,5.72428884,5.993333333,5.984444444,5.986666667,5.904081633,5.904081633,5.902040816
15,70,50,50,50,1,1,1,30,12,30,15,31,1550,5.590588235,5.56,5.588235294,5.656455142,5.656455142,5.654266958,5.94,5.911111111,5.917777778,5.771428571,5.771428571,5.751020408
15,70,50,50,50,1,1,1,30,12,30,15,32,1600,5.715294118,5.710588235,5.712941176,5.656455142,5.647702407,5.654266958,6.182222222,6.177777778,6.177777778,5.568228106,5.560081466,5.564154786
15,70,50,50,50,1,1,1,30,12,30,15,33,1650,5.788235294,5.769411765,5.774117647,5.79868709,5.79868709,5.785557987,5.8,5.782222222,5.791111111,5.636734694,5.636734694,5.628571429
15,70,50,50,50,1,1,1,30,12,30,15,34,1700,5.896470588,5.891764706,5.882352941,5.886214442,5.877461707,5.873085339,5.873333333,5.868888889,5.871111111,5.285132383,5.276985743,5.283095723
15,70,50,50,50,1,1,1,30,12,30,15,35,1750,5.842352941,5.835294118,5.837647059,5.70678337,5.70678337,5.702407002,5.859688196,5.853006682,5.85077951,5.588594705,5.588594705,5.580448065
15,70,50,50,50,1,1,1,30,12,30,15,36,1800,5.774117647,5.767058824,5.771764706,5.542669584,5.533916849,5.5404814,5.902222222,5.895555556,5.895555556,5.619144603,5.610997963,5.613034623
15,70,50,50,50,1,1,1,30,12,30,15,37,1850,5.849411765,5.842352941,5.842352941,5.673960613,5.665207877,5.667396061,6.017777778,6.011111111,6.011111111,5.696537678,5.688391039,5.690427699
15,70,50,50,50,1,1,1,30,12,30,15,38,1900,5.863529412,5.854117647,5.858823529,5.577680525,5.575492341,5.573304158,5.977777778,5.968888889,5.977777778,5.602851324,5.600814664,5.602851324
15,70,50,50,50,1,1,1,30,12,30,15,39,1950,5.745882353,5.734117647,5.729411765,5.703947368,5.703947368,5.688596491,5.993333333,5.982222222,5.993333333,5.551934827,5.551934827,5.551934827
15,70,50,50,50,1,1,1,30,12,30,15,40,2000,5.701176471,5.696470588,5.689411765,5.870897155,5.870897155,5.859956236,5.995545657,5.991091314,5.991091314,5.576374745,5.576374745,5.572301426
16,70,50,50,50,1,1,1,30,12,30,16,0,0,5.77991453,2.752136752,2.925213675,5.682352941,2.818823529,2.778823529,5.680584551,2.935281837,2.93736952,5.745867769,3.020661157,2.820247934
16,70,50,50,50,1,1,1,30,12,30,16,1,50,6.348290598,6.025641026,6.288461538,5.856470588,5.844705882,5.790588235,6.160751566,5.845511482,6.098121086,5.650826446,5.640495868,5.588842975
16,70,50,50,50,1,1,1,30,12,30,16,2,100,6.30982906,6.205128205,6.292735043,5.781176471,5.778823529,5.762352941,6.096033403,5.993736952,6.068893528,5.851239669,5.849173554,5.824380165
16,70,50,50,50,1,1,1,30,12,30,16,3,150,6.412393162,6.346153846,6.39957265,5.903529412,5.896470588,5.882352941,6.102296451,6.03131524,6.073068894,5.679752066,5.679752066,5.657024793
16,70,50,50,50,1,1,1,30,12,30,16,4,200,6.202991453,6.155982906,6.200854701,5.927058824,5.927058824,5.924705882,6.154488518,6.108559499,6.133611691,5.599173554,5.599173554,5.578512397
16,70,50,50,50,1,1,1,30,12,30,16,5,250,6.162393162,6.153846154,6.162393162,5.844705882,5.844705882,5.844705882,6.110647182,6.102296451,6.104384134,5.849173554,5.849173554,5.842975207
16,70,50,50,50,1,1,1,30,12,30,16,6,300,6.303418803,6.286324786,6.288461538,5.668235294,5.665882353,5.654117647,5.916492693,5.901878914,5.91440501,6.105371901,6.101239669,6.101239669
16,70,50,50,50,1,1,1,30,12,30,16,7,350,6.260683761,6.237179487,6.25,5.745882353,5.743529412,5.738823529,6.035490605,6.016701461,6.022964509,5.820247934,5.814049587,5.803719008
16,70,50,50,50,1,1,1,30,12,30,16,8,400,6.044871795,6.032051282,6.038461538,5.677647059,5.677647059,5.670588235,6.198329854,6.185803758,6.192066806,5.948347107,5.948347107,5.94214876
16,70,50,50,50,1,1,1,30,12,30,16,9,450,6.275641026,6.245726496,6.264957265,5.643867925,5.643867925,5.632075472,6.06263048,6.033402923,6.037578288,5.888429752,5.888429752,5.863636364
16,70,50,50,50,1,1,1,30,12,30,16,10,500,6.08974359,6.085470085,6.08974359,6,6,6,6.014613779,6.010438413,6,5.588842975,5.588842975,5.574380165
16,70,50,50,50,1,1,1,30,12,30,16,11,550,6.10042735,6.096153846,6.098290598,5.894117647,5.894117647,5.891764706,6.098121086,6.09394572,6.096033403,5.568181818,5.568181818,5.566115702
16,70,50,50,50,1,1,1,30,12,30,16,12,600,6.141025641,6.13034188,6.136752137,5.750588235,5.748235294,5.748235294,6.008350731,6,6,5.834710744,5.830578512,5.824380165
16,70,50,50,50,1,1,1,30,12,30,16,13,650,6.121794872,6.113247863,6.11965812,5.785882353,5.785882353,5.783529412,6.083507307,6.075156576,6.070981211,5.632231405,5.632231405,5.619834711
16,70,50,50,50,1,1,1,30,12,30,16,14,700,6.30982906,6.307692308,6.30982906,5.623529412,5.623529412,5.623529412,5.866388309,5.864300626,5.855949896,5.782608696,5.782608696,5.772256729
16,70,50,50,50,1,1,1,30,12,30,16,15,750,6.36965812,6.358974359,6.36965812,5.844705882,5.84,5.844705882,5.734864301,5.724425887,5.72651357,5.760330579,5.756198347,5.752066116
16,70,50,50,50,1,1,1,30,12,30,16,16,800,6.269230769,6.25,6.254273504,5.635294118,5.635294118,5.618823529,5.835073069,5.816283925,5.835073069,5.801652893,5.801652893,5.801652893
16,70,50,50,50,1,1,1,30,12,30,16,17,850,6.301282051,6.294871795,6.297008547,5.750588235,5.750588235,5.745882353,6.054279749,6.048016701,6.039665971,5.609504132,5.609504132,5.595041322
16,70,50,50,50,1,1,1,30,12,30,16,18,900,5.997863248,5.991452991,5.993589744,5.727058824,5.727058824,5.722352941,6.041753653,6.035490605,6.027139875,5.828512397,5.828512397,5.814049587
16,70,50,50,50,1,1,1,30,12,30,16,19,950,6.136752137,6.121794872,6.134615385,5.611764706,5.611764706,5.609411765,5.977035491,5.962421712,5.972860125,5.780991736,5.780991736,5.776859504
16,70,50,50,50,1,1,1,30,12,30,16,20,1000,6.087606838,6.085470085,6.083333333,5.618823529,5.618823529,5.614117647,6.237995825,6.235908142,6.231732777,5.638429752,5.638429752,5.632231405
16,70,50,50,50,1,1,1,30,12,30,16,21,1050,6.414529915,6.403846154,6.412393162,5.588235294,5.578823529,5.585882353,5.985386221,5.974947808,5.977035491,5.611570248,5.603305785,5.603305785
16,70,50,50,50,1,1,1,30,12,30,16,22,1100,6.192307692,6.188034188,6.188034188,5.722352941,5.722352941,5.717647059,5.970772443,5.966597077,5.966597077,5.739669421,5.739669421,5.73553719
16,70,50,50,50,1,1,1,30,12,30,16,23,1150,6.083333333,6.064102564,6.074786325,5.614117647,5.614117647,5.604705882,5.891440501,5.872651357,5.889352818,5.923553719,5.923553719,5.921487603
16,70,50,50,50,1,1,1,30,12,30,16,24,1200,6.126068376,6.113247863,6.11965812,5.550588235,5.550588235,5.543529412,6.077244259,6.064718163,6.075156576,5.861570248,5.861570248,5.859504132
16,70,50,50,50,1,1,1,30,12,30,16,25,1250,6.042735043,6.027777778,6.023504274,5.616470588,5.616470588,5.595294118,6.098121086,6.083507307,6.089770355,5.747933884,5.747933884,5.739669421
16,70,50,50,50,1,1,1,30,12,30,16,26,1300,5.933760684,5.927350427,5.931623932,5.562352941,5.562352941,5.562352941,5.855949896,5.85177453,5.845511482,6.140495868,6.138429752,6.128099174
16,70,50,50,50,1,1,1,30,12,30,16,27,1350,6.239316239,6.235042735,6.239316239,5.788235294,5.788235294,5.788235294,5.956158664,5.951983299,5.941544885,5.671487603,5.671487603,5.657024793
16,70,50,50,50,1,1,1,30,12,30,16,28,1400,6.081196581,6.079059829,6.066239316,5.875294118,5.875294118,5.858823529,5.987473904,5.985386221,5.985386221,5.803719008,5.803719008,5.801652893
16,70,50,50,50,1,1,1,30,12,30,16,29,1450,6.006410256,5.995726496,6.006410256,5.722352941,5.722352941,5.722352941,6.060542797,6.050104384,6.052192067,5.838509317,5.838509317,5.830227743
16,70,50,50,50,1,1,1,30,12,30,16,30,1500,6.002136752,5.995726496,5.997863248,5.743529412,5.736470588,5.731764706,5.807933194,5.795407098,5.801670146,5.789256198,5.789256198,5.789256198
16,70,50,50,50,1,1,1,30,12,30,16,31,1550,6.014957265,5.989316239,6.012820513,5.766509434,5.766509434,5.764150943,5.891440501,5.866388309,5.891440501,5.888429752,5.888429752,5.888429752
16,70,50,50,50,1,1,1,30,12,30,16,32,1600,5.929487179,5.923076923,5.916666667,5.811764706,5.811764706,5.797647059,5.912133891,5.905857741,5.905857741,5.878099174,5.878099174,5.871900826
16,70,50,50,50,1,1,1,30,12,30,16,33,1650,6.271367521,6.267094017,6.264957265,5.776470588,5.776470588,5.769411765,5.711899791,5.707724426,5.707724426,5.809917355,5.809917355,5.805785124
16,70,50,50,50,1,1,1,30,12,30,16,34,1700,6.128205128,6.117521368,6.106837607,5.896470588,5.889411765,5.875294118,5.818371608,5.810020877,5.816283925,5.592975207,5.584710744,5.588842975
16,70,50,50,50,1,1,1,30,12,30,16,35,1750,6.021367521,6.012820513,6.021367521,5.844705882,5.844705882,5.844705882,5.770354906,5.762004175,5.770354906,5.801652893,5.801652893,5.801652893
16,70,50,50,50,1,1,1,30,12,30,16,36,1800,5.995726496,5.991452991,5.995726496,5.804705882,5.802352941,5.804705882,5.972860125,5.96868476,5.970772443,5.73553719,5.733471074,5.733471074
16,70,50,50,50,1,1,1,30,12,30,16,37,1850,6.267094017,6.258547009,6.264957265,5.654117647,5.654117647,5.651764706,6.056367432,6.048016701,6.054279749,5.675619835,5.675619835,5.673553719
16,70,50,50,50,1,1,1,30,12,30,16,38,1900,6.284188034,6.269230769,6.275641026,5.602352941,5.585882353,5.578823529,6.060669456,6.033472803,6.048117155,5.617768595,5.615702479,5.617768595
16,70,50,50,50,1,1,1,30,12,30,16,39,1950,6.070512821,6.055555556,6.070512821,5.585882353,5.585882353,5.585882353,6.187891441,6.173277662,6.181628392,5.592975207,5.592975207,5.58677686
16,70,50,50,50,1,1,1,30,12,30,16,40,2000,6.143162393,6.121794872,6.136752137,5.4,5.4,5.392941176,5.954070981,5.933194154,5.954070981,5.867768595,5.867768595,5.867768595
17,70,50,50,50,1,1,1,30,12,30,17,0,0,5.522776573,2.763557484,2.737527115,5.715811966,2.871794872,2.895299145,5.776824034,2.969957082,2.884120172,5.646929825,2.807017544,2.769736842
17,70,50,50,50,1,1,1,30,12,30,17,1,50,6.175704989,5.722342733,6.088937093,5.756410256,5.739316239,5.666666667,6.190987124,5.738197425,6.122317597,5.763157895,5.75,5.697368421
17,70,50,50,50,1,1,1,30,12,30,17,2,100,6.080260304,5.904555315,6.043383948,5.803418803,5.803418803,5.769230769,6.156652361,5.984978541,6.137339056,5.995614035,5.993421053,5.973684211
17,70,50,50,50,1,1,1,30,12,30,17,3,150,6.069414317,5.947939262,6.041214751,5.867521368,5.867521368,5.841880342,6.208154506,6.090128755,6.169527897,5.888157895,5.885964912,5.846491228
17,70,50,50,50,1,1,1,30,12,30,17,4,200,6,5.934924078,5.969631236,6.023504274,6.021367521,5.991452991,6.124463519,6.057939914,6.111587983,5.861842105,5.861842105,5.850877193
17,70,50,50,50,1,1,1,30,12,30,17,5,250,6.056399132,5.989154013,6.045553145,6.134615385,6.134615385,6.123931624,6.105150215,6.038626609,6.092274678,5.785087719,5.785087719,5.771929825
17,70,50,50,50,1,1,1,30,12,30,17,6,300,5.885032538,5.839479393,5.876355748,6.053418803,6.047008547,6.044871795,6.165236052,6.120171674,6.139484979,5.936403509,5.929824561,5.910087719
17,70,50,50,50,1,1,1,30,12,30,17,7,350,5.787418655,5.765726681,5.774403471,6.053418803,6.051282051,6.040598291,6.240343348,6.21888412,6.236051502,5.905701754,5.903508772,5.901315789
17,70,50,50,50,1,1,1,30,12,30,17,8,400,5.926247289,5.874186551,5.908893709,5.807692308,5.807692308,5.790598291,6.24248927,6.190987124,6.236051502,5.879385965,5.879385965,5.872807018
17,70,50,50,50,1,1,1,30,12,30,17,9,450,5.956616052,5.926247289,5.939262473,5.963675214,5.961538462,5.944444444,6.087982833,6.055793991,6.072961373,5.907894737,5.907894737,5.894736842
17,70,50,50,50,1,1,1,30,12,30,17,10,500,5.956616052,5.921908894,5.943600868,6.034188034,6.034188034,6.021367521,6.118025751,6.083690987,6.115879828,5.888157895,5.888157895,5.885964912
17,70,50,50,50,1,1,1,30,12,30,17,11,550,5.89154013,5.859002169,5.885032538,5.852564103,5.852564103,5.846153846,6.208154506,6.175965665,6.208154506,5.855263158,5.855263158,5.855263158
17,70,50,50,50,1,1,1,30,12,30,17,12,600,6.00867679,5.982646421,5.99132321,5.886752137,5.88034188,5.86965812,6.141630901,6.115879828,6.124463519,5.831140351,5.824561404,5.813596491
17,70,50,50,50,1,1,1,30,12,30,17,13,650,6.078091106,6.052060738,6.065075922,5.799145299,5.799145299,5.786324786,6.240343348,6.214592275,6.227467811,5.877192982,5.877192982,5.864035088
17,70,50,50,50,1,1,1,30,12,30,17,14,700,6.097613883,6.073752711,6.084598698,5.820512821,5.820512821,5.807692308,6.135193133,6.111587983,6.122317597,5.815789474,5.815789474,5.802631579
17,70,50,50,50,1,1,1,30,12,30,17,15,750,6.052060738,6.032537961,6.034707158,5.730769231,5.728632479,5.72008547,6.158798283,6.145922747,6.141630901,5.929824561,5.921052632,5.905701754
17,70,50,50,50,1,1,1,30,12,30,17,16,800,5.908893709,5.90021692,5.904555315,5.925213675,5.923076923,5.920940171,6.015021459,6.006437768,6.004291845,5.938461538,5.936263736,5.927472527
17,70,50,50,50,1,1,1,30,12,30,17,17,850,6.010845987,5.989154013,5.997830803,5.80982906,5.801282051,5.799145299,6.315450644,6.296137339,6.298283262,5.778508772,5.76754386,5.75877193
17,70,50,50,50,1,1,1,30,12,30,17,18,900,6.123644252,6.095444685,6.106290672,5.952991453,5.948717949,5.935897436,6.130901288,6.103004292,6.122317597,5.605263158,5.600877193,5.596491228
17,70,50,50,50,1,1,1,30,12,30,17,19,950,6.173535792,6.169197397,6.164859002,5.995726496,5.995726496,5.987179487,5.845493562,5.841201717,5.841201717,5.657894737,5.657894737,5.653508772
17,70,50,50,50,1,1,1,30,12,30,17,20,1000,6.156182213,6.134490239,6.147505423,5.948717949,5.935897436,5.933760684,6.030042918,6.002145923,6.012875536,5.714912281,5.708333333,5.703947368
17,70,50,50,50,1,1,1,30,12,30,17,21,1050,6.069414317,6.05856833,6.067245119,5.91025641,5.908119658,5.905982906,6.115879828,6.103004292,6.113733906,5.837719298,5.837719298,5.837719298
17,70,50,50,50,1,1,1,30,12,30,17,22,1100,6.15835141,6.134490239,6.14967462,5.876068376,5.876068376,5.867521368,5.980686695,5.957081545,5.967811159,5.785087719,5.785087719,5.771929825
17,70,50,50,50,1,1,1,30,12,30,17,23,1150,5.94143167,5.934924078,5.928416486,5.867521368,5.867521368,5.854700855,5.927038627,5.920600858,5.916309013,5.826754386,5.826754386,5.815789474
17,70,50,50,50,1,1,1,30,12,30,17,24,1200,6.136659436,6.134490239,6.136659436,5.882478632,5.88034188,5.882478632,5.791845494,5.789699571,5.783261803,5.747252747,5.745054945,5.738461538
17,70,50,50,50,1,1,1,30,12,30,17,25,1250,6.286334056,6.268980477,6.273318872,5.769230769,5.760683761,5.756410256,5.984978541,5.967811159,5.978540773,5.63377193,5.625,5.627192982
17,70,50,50,50,1,1,1,30,12,30,17,26,1300,6.062906725,6.028199566,6.056399132,6.027777778,6.027777778,6.021367521,6.14806867,6.113733906,6.141630901,5.489035088,5.489035088,5.48245614
17,70,50,50,50,1,1,1,30,12,30,17,27,1350,5.963123644,5.960954447,5.958785249,5.837606838,5.833333333,5.833333333,6.14806867,6.145922747,6.135193133,5.798245614,5.793859649,5.785087719
17,70,50,50,50,1,1,1,30,12,30,17,28,1400,6.245119306,6.227765727,6.242950108,5.871794872,5.865384615,5.867521368,6,5.980686695,5.991416309,5.787280702,5.782894737,5.780701754
17,70,50,50,50,1,1,1,30,12,30,17,29,1450,6.023861171,6.023861171,6.021691974,5.786324786,5.784188034,5.784188034,6.032188841,6.032188841,6.021459227,5.726872247,5.724669604,5.715859031
